"rowname","variable","value","geoid"
"I.8","hh5",7.43,"51059451900"
"I.9","hh5",11.064,"51059451900"
"I.1","hh1",5.527,"51059451800"
"I.2","hh1",2.798,"51059451800"
"I.3","hh1",8.097,"51059451800"
"I.4","hh1",40.341,"51059451800"
"I.5","hh1",41.137,"51059451800"
"I.6","hh1",82.467,"51059451800"
"I.7","hh1",116.901,"51059451800"
"I.8","hh1",27.548,"51059451800"
"I.9","hh1",29.184,"51059451800"
"I.1","hh2",1.467,"51059451800"
"I.2","hh2",0.961,"51059451800"
"I.3","hh2",4.051,"51059451800"
"I.4","hh2",24.487,"51059451800"
"I.5","hh2",26.34,"51059451800"
"I.6","hh2",69.942,"51059451800"
"I.7","hh2",119.26,"51059451800"
"I.8","hh2",52.794,"51059451800"
"I.9","hh2",102.7,"51059451800"
"I.1","hh3",0.693,"51059451800"
"I.2","hh3",0.627,"51059451800"
"I.3","hh3",2.906,"51059451800"
"I.4","hh3",31.203,"51059451800"
"I.5","hh3",13.87,"51059451800"
"I.6","hh3",24.468,"51059451800"
"I.7","hh3",63.696,"51059451800"
"I.8","hh3",24.252,"51059451800"
"I.9","hh3",47.285,"51059451800"
"I.1","hh4",0.329,"51059451800"
"I.2","hh4",1.029,"51059451800"
"I.3","hh4",3.147,"51059451800"
"I.4","hh4",16.751,"51059451800"
"I.5","hh4",9.867,"51059451800"
"I.6","hh4",14.192,"51059451800"
"I.7","hh4",21.951,"51059451800"
"I.8","hh4",14.083,"51059451800"
"I.9","hh4",34.65,"51059451800"
"I.1","hh5",0.984,"51059451800"
"I.2","hh5",0.585,"51059451800"
"I.3","hh5",1.798,"51059451800"
"I.4","hh5",20.219,"51059451800"
"I.5","hh5",15.787,"51059451800"
"I.6","hh5",36.931,"51059451800"
"I.7","hh5",59.192,"51059451800"
"I.8","hh5",14.323,"51059451800"
"I.9","hh5",30.181,"51059451800"
"I.1","hh1",84.682,"51059451602"
"I.2","hh1",29.581,"51059451602"
"I.3","hh1",16.771,"51059451602"
"I.4","hh1",62.433,"51059451602"
"I.5","hh1",79.483,"51059451602"
"I.6","hh1",10.436,"51059451602"
"I.7","hh1",63.848,"51059451602"
"I.8","hh1",14.436,"51059451602"
"I.9","hh1",19.329,"51059451602"
"I.1","hh2",35.462,"51059451602"
"I.2","hh2",12.669,"51059451602"
"I.3","hh2",9.212,"51059451602"
"I.4","hh2",55.464,"51059451602"
"I.5","hh2",63.628,"51059451602"
"I.6","hh2",8.552,"51059451602"
"I.7","hh2",71.423,"51059451602"
"I.8","hh2",28.737,"51059451602"
"I.9","hh2",73.853,"51059451602"
"I.1","hh3",15.12,"51059451602"
"I.2","hh3",7.918,"51059451602"
"I.3","hh3",6.54,"51059451602"
"I.4","hh3",67.729,"51059451602"
"I.5","hh3",32.671,"51059451602"
"I.6","hh3",3.16,"51059451602"
"I.7","hh3",39.637,"51059451602"
"I.8","hh3",13.489,"51059451602"
"I.9","hh3",34.736,"51059451602"
"I.1","hh4",4.143,"51059451602"
"I.2","hh4",9.823,"51059451602"
"I.3","hh4",6.653,"51059451602"
"I.4","hh4",29.9,"51059451602"
"I.5","hh4",20.111,"51059451602"
"I.6","hh4",2.594,"51059451602"
"I.7","hh4",16.865,"51059451602"
"I.8","hh4",8.979,"51059451602"
"I.9","hh4",28.932,"51059451602"
"I.1","hh5",7.594,"51059451602"
"I.2","hh5",4.009,"51059451602"
"I.3","hh5",2.824,"51059451602"
"I.4","hh5",12.474,"51059451602"
"I.5","hh5",17.106,"51059451602"
"I.6","hh5",3.257,"51059451602"
"I.7","hh5",16.228,"51059451602"
"I.8","hh5",5.359,"51059451602"
"I.9","hh5",12.149,"51059451602"
"I.1","hh1",36.349,"51059451601"
"I.2","hh1",22.486,"51059451601"
"I.3","hh1",24.364,"51059451601"
"I.4","hh1",23.14,"51059451601"
"I.5","hh1",50.842,"51059451601"
"I.6","hh1",37.412,"51059451601"
"I.7","hh1",46.826,"51059451601"
"I.8","hh1",6.462,"51059451601"
"I.9","hh1",12.118,"51059451601"
"I.1","hh2",18.57,"51059451601"
"I.2","hh2",14.43,"51059451601"
"I.3","hh2",21.492,"51059451601"
"I.4","hh2",22.028,"51059451601"
"I.5","hh2",55.862,"51059451601"
"I.6","hh2",44.401,"51059451601"
"I.7","hh2",67.833,"51059451601"
"I.8","hh2",13.263,"51059451601"
"I.9","hh2",53.121,"51059451601"
"I.1","hh3",10.994,"51059451601"
"I.2","hh3",11.655,"51059451601"
"I.3","hh3",18.714,"51059451601"
"I.4","hh3",34.827,"51059451601"
"I.5","hh3",36.251,"51059451601"
"I.6","hh3",18.477,"51059451601"
"I.7","hh3",44.021,"51059451601"
"I.8","hh3",6.478,"51059451601"
"I.9","hh3",27.583,"51059451601"
"I.1","hh4",16.978,"51059451601"
"I.2","hh4",53.935,"51059451601"
"I.3","hh4",49.813,"51059451601"
"I.4","hh4",50.965,"51059451601"
"I.5","hh4",69.462,"51059451601"
"I.6","hh4",23.541,"51059451601"
"I.7","hh4",37.205,"51059451601"
"I.8","hh4",5.201,"51059451601"
"I.9","hh4",34.899,"51059451601"
"I.1","hh5",174.109,"51059451601"
"I.2","hh5",69.494,"51059451601"
"I.3","hh5",42.617,"51059451601"
"I.4","hh5",45.04,"51059451601"
"I.5","hh5",132.582,"51059451601"
"I.6","hh5",37.169,"51059451601"
"I.7","hh5",55.114,"51059451601"
"I.8","hh5",3.595,"51059451601"
"I.9","hh5",19.28,"51059451601"
"I.1","hh1",101.339,"51059451502"
"I.2","hh1",42.518,"51059451502"
"I.3","hh1",59.944,"51059451502"
"I.4","hh1",50.565,"51059451502"
"I.5","hh1",128.291,"51059451502"
"I.6","hh1",97.086,"51059451502"
"I.7","hh1",144.464,"51059451502"
"I.8","hh1",61.483,"51059451502"
"I.9","hh1",30.31,"51059451502"
"I.1","hh2",27.799,"51059451502"
"I.2","hh2",14.904,"51059451502"
"I.3","hh2",30.581,"51059451502"
"I.4","hh2",29.538,"51059451502"
"I.5","hh2",82.299,"51059451502"
"I.6","hh2",79.028,"51059451502"
"I.7","hh2",140.467,"51059451502"
"I.8","hh2",116.387,"51059451502"
"I.9","hh2",102.996,"51059451502"
"I.1","hh3",12.814,"51059451502"
"I.2","hh3",9.587,"51059451502"
"I.3","hh3",21.663,"51059451502"
"I.4","hh3",39.16,"51059451502"
"I.5","hh3",43.517,"51059451502"
"I.6","hh3",28.846,"51059451502"
"I.7","hh3",78.955,"51059451502"
"I.8","hh3",54.292,"51059451502"
"I.9","hh3",49.166,"51059451502"
"I.1","hh4",8.859,"51059451502"
"I.2","hh4",20.024,"51059451502"
"I.3","hh4",33.248,"51059451502"
"I.4","hh4",37.744,"51059451502"
"I.5","hh4",49.574,"51059451502"
"I.6","hh4",30.221,"51059451502"
"I.7","hh4",55.412,"51059451502"
"I.8","hh4",51.003,"51059451502"
"I.9","hh4",56.915,"51059451502"
"I.1","hh5",8.188,"51059451502"
"I.2","hh5",4.967,"51059451502"
"I.3","hh5",6.564,"51059451502"
"I.4","hh5",10.994,"51059451502"
"I.5","hh5",22.318,"51059451502"
"I.6","hh5",18.818,"51059451502"
"I.7","hh5",26.702,"51059451502"
"I.8","hh5",14.836,"51059451502"
"I.9","hh5",16.612,"51059451502"
"I.1","hh1",160.606,"51059451501"
"I.2","hh1",57.221,"51059451501"
"I.3","hh1",103.781,"51059451501"
"I.4","hh1",29.229,"51059451501"
"I.5","hh1",106.291,"51059451501"
"I.6","hh1",94.726,"51059451501"
"I.7","hh1",92.129,"51059451501"
"I.8","hh1",54.405,"51059451501"
"I.9","hh1",21.613,"51059451501"
"I.1","hh2",109.084,"51059451501"
"I.2","hh2",29.667,"51059451501"
"I.3","hh2",110.96,"51059451501"
"I.4","hh2",19.483,"51059451501"
"I.5","hh2",89.33,"51059451501"
"I.6","hh2",99.046,"51059451501"
"I.7","hh2",108.139,"51059451501"
"I.8","hh2",133.061,"51059451501"
"I.9","hh2",82.229,"51059451501"
"I.1","hh3",38.312,"51059451501"
"I.2","hh3",17.435,"51059451501"
"I.3","hh3",63.992,"51059451501"
"I.4","hh3",25.381,"51059451501"
"I.5","hh3",44.851,"51059451501"
"I.6","hh3",34.398,"51059451501"
"I.7","hh3",58.986,"51059451501"
"I.8","hh3",59.081,"51059451501"
"I.9","hh3",38.564,"51059451501"
"I.1","hh4",9.884,"51059451501"
"I.2","hh4",21.711,"51059451501"
"I.3","hh4",43.723,"51059451501"
"I.4","hh4",17.651,"51059451501"
"I.5","hh4",31.202,"51059451501"
"I.6","hh4",23.949,"51059451501"
"I.7","hh4",27.053,"51059451501"
"I.8","hh4",35.547,"51059451501"
"I.9","hh4",35.28,"51059451501"
"I.1","hh5",15.114,"51059451501"
"I.2","hh5",7.966,"51059451501"
"I.3","hh5",12.544,"51059451501"
"I.4","hh5",9.256,"51059451501"
"I.5","hh5",26.327,"51059451501"
"I.6","hh5",23.881,"51059451501"
"I.7","hh5",25.693,"51059451501"
"I.8","hh5",17.906,"51059451501"
"I.9","hh5",15.314,"51059451501"
"I.1","hh1",149.893,"51059451400"
"I.2","hh1",50.889,"51059451400"
"I.3","hh1",93.565,"51059451400"
"I.4","hh1",42.468,"51059451400"
"I.5","hh1",70.505,"51059451400"
"I.6","hh1",62.262,"51059451400"
"I.7","hh1",54.377,"51059451400"
"I.8","hh1",2.506,"51059451400"
"I.9","hh1",7.534,"51059451400"
"I.1","hh2",18.142,"51059451400"
"I.2","hh2",10.684,"51059451400"
"I.3","hh2",23.056,"51059451400"
"I.4","hh2",16.807,"51059451400"
"I.5","hh2",32.193,"51059451400"
"I.6","hh2",37.257,"51059451400"
"I.7","hh2",41.251,"51059451400"
"I.8","hh2",4.513,"51059451400"
"I.9","hh2",23.097,"51059451400"
"I.1","hh3",23.999,"51059451400"
"I.2","hh3",12.887,"51059451400"
"I.3","hh3",41.183,"51059451400"
"I.4","hh3",35.578,"51059451400"
"I.5","hh3",25.396,"51059451400"
"I.6","hh3",19.568,"51059451400"
"I.7","hh3",30.823,"51059451400"
"I.8","hh3",2.21,"51059451400"
"I.9","hh3",12.356,"51059451400"
"I.1","hh4",13.721,"51059451400"
"I.2","hh4",23.427,"51059451400"
"I.3","hh4",54.776,"51059451400"
"I.4","hh4",29.214,"51059451400"
"I.5","hh4",23.058,"51059451400"
"I.6","hh4",17.359,"51059451400"
"I.7","hh4",17.147,"51059451400"
"I.8","hh4",1.657,"51059451400"
"I.9","hh4",12.642,"51059451400"
"I.1","hh5",35.246,"51059451400"
"I.2","hh5",12.113,"51059451400"
"I.3","hh5",25.42,"51059451400"
"I.4","hh5",17.932,"51059451400"
"I.5","hh5",25.848,"51059451400"
"I.6","hh5",22.556,"51059451400"
"I.7","hh5",20.401,"51059451400"
"I.8","hh5",1.114,"51059451400"
"I.9","hh5",6.372,"51059451400"
"I.1","hh1",15.441,"51059451300"
"I.2","hh1",12.522,"51059451300"
"I.3","hh1",7.397,"51059451300"
"I.4","hh1",3.738,"51059451300"
"I.5","hh1",22.373,"51059451300"
"I.6","hh1",19.938,"51059451300"
"I.7","hh1",41.62,"51059451300"
"I.8","hh1",23.992,"51059451300"
"I.9","hh1",23.98,"51059451300"
"I.1","hh2",4.548,"51059451300"
"I.2","hh2",4.926,"51059451300"
"I.3","hh2",3.923,"51059451300"
"I.4","hh2",2.202,"51059451300"
"I.5","hh2",15.374,"51059451300"
"I.6","hh2",17.383,"51059451300"
"I.7","hh2",46.564,"51059451300"
"I.8","hh2",54.729,"51059451300"
"I.9","hh2",105.352,"51059451300"
"I.1","hh3",2.391,"51059451300"
"I.2","hh3",3.698,"51059451300"
"I.3","hh3",3.028,"51059451300"
"I.4","hh3",3.061,"51059451300"
"I.5","hh3",9.151,"51059451300"
"I.6","hh3",7.036,"51059451300"
"I.7","hh3",31.722,"51059451300"
"I.8","hh3",32.559,"51059451300"
"I.9","hh3",69.355,"51059451300"
"I.1","hh4",1.359,"51059451300"
"I.2","hh4",7.535,"51059451300"
"I.3","hh4",3.883,"51059451300"
"I.4","hh4",2.491,"51059451300"
"I.5","hh4",9.037,"51059451300"
"I.6","hh4",6.733,"51059451300"
"I.7","hh4",21.801,"51059451300"
"I.8","hh4",33.847,"51059451300"
"I.9","hh4",118.315,"51059451300"
"I.1","hh5",3.262,"51059451300"
"I.2","hh5",3.319,"51059451300"
"I.3","hh5",1.769,"51059451300"
"I.4","hh5",1.509,"51059451300"
"I.5","hh5",9.065,"51059451300"
"I.6","hh5",7.911,"51059451300"
"I.7","hh5",20.292,"51059451300"
"I.8","hh5",15.874,"51059451300"
"I.9","hh5",33.999,"51059451300"
"I.1","hh1",0,"51059451200"
"I.2","hh1",0,"51059451200"
"I.3","hh1",1.464,"51059451200"
"I.4","hh1",9.435,"51059451200"
"I.5","hh1",9.339,"51059451200"
"I.6","hh1",12.699,"51059451200"
"I.7","hh1",29.75,"51059451200"
"I.8","hh1",11.471,"51059451200"
"I.9","hh1",28.841,"51059451200"
"I.1","hh2",0,"51059451200"
"I.2","hh2",0,"51059451200"
"I.3","hh2",0.802,"51059451200"
"I.4","hh2",6.277,"51059451200"
"I.5","hh2",6.245,"51059451200"
"I.6","hh2",11.344,"51059451200"
"I.7","hh2",35.176,"51059451200"
"I.8","hh2",26.221,"51059451200"
"I.9","hh2",195.933,"51059451200"
"I.1","hh3",0,"51059451200"
"I.2","hh3",0,"51059451200"
"I.3","hh3",0.617,"51059451200"
"I.4","hh3",7.686,"51059451200"
"I.5","hh3",3.294,"51059451200"
"I.6","hh3",4.063,"51059451200"
"I.7","hh3",17.88,"51059451200"
"I.8","hh3",11.003,"51059451200"
"I.9","hh3",59.457,"51059451200"
"I.1","hh4",0,"51059451200"
"I.2","hh4",0,"51059451200"
"I.3","hh4",0.7,"51059451200"
"I.4","hh4",5.699,"51059451200"
"I.5","hh4",2.847,"51059451200"
"I.6","hh4",3.4,"51059451200"
"I.7","hh4",8.831,"51059451200"
"I.8","hh4",7.696,"51059451200"
"I.9","hh4",47.828,"51059451200"
"I.1","hh5",0,"51059451200"
"I.2","hh5",0,"51059451200"
"I.3","hh5",0.417,"51059451200"
"I.4","hh5",3.902,"51059451200"
"I.5","hh5",3.275,"51059451200"
"I.6","hh5",4.493,"51059451200"
"I.7","hh5",11.363,"51059451200"
"I.8","hh5",5.609,"51059451200"
"I.9","hh5",26.941,"51059451200"
"I.1","hh1",2.872,"51059451100"
"I.2","hh1",3.121,"51059451100"
"I.3","hh1",2.484,"51059451100"
"I.4","hh1",5.449,"51059451100"
"I.5","hh1",6.535,"51059451100"
"I.6","hh1",17.5,"51059451100"
"I.7","hh1",20.659,"51059451100"
"I.8","hh1",10.486,"51059451100"
"I.9","hh1",9.893,"51059451100"
"I.1","hh2",0.892,"51059451100"
"I.2","hh2",1.434,"51059451100"
"I.3","hh2",1.493,"51059451100"
"I.4","hh2",4.972,"51059451100"
"I.5","hh2",5.213,"51059451100"
"I.6","hh2",35.919,"51059451100"
"I.7","hh2",50.023,"51059451100"
"I.8","hh2",56.376,"51059451100"
"I.9","hh2",147.678,"51059451100"
"I.1","hh3",0.421,"51059451100"
"I.2","hh3",0.93,"51059451100"
"I.3","hh3",1.075,"51059451100"
"I.4","hh3",6.598,"51059451100"
"I.5","hh3",2.8,"51059451100"
"I.6","hh3",12.741,"51059451100"
"I.7","hh3",27.459,"51059451100"
"I.8","hh3",25.383,"51059451100"
"I.9","hh3",64.592,"51059451100"
"I.1","hh4",0.211,"51059451100"
"I.2","hh4",1.606,"51059451100"
"I.3","hh4",1.288,"51059451100"
"I.4","hh4",5.311,"51059451100"
"I.5","hh4",2.484,"51059451100"
"I.6","hh4",11.622,"51059451100"
"I.7","hh4",15.835,"51059451100"
"I.8","hh4",20.39,"51059451100"
"I.9","hh4",74.252,"51059451100"
"I.1","hh5",0.603,"51059451100"
"I.2","hh5",0.909,"51059451100"
"I.3","hh5",0.659,"51059451100"
"I.4","hh5",3.67,"51059451100"
"I.5","hh5",2.967,"51059451100"
"I.6","hh5",20.218,"51059451100"
"I.7","hh5",25.023,"51059451100"
"I.8","hh5",19.365,"51059451100"
"I.9","hh5",80.585,"51059451100"
"I.1","hh1",12.764,"51059451000"
"I.2","hh1",2.284,"51059451000"
"I.3","hh1",6.151,"51059451000"
"I.4","hh1",30.068,"51059451000"
"I.5","hh1",23.345,"51059451000"
"I.6","hh1",24.113,"51059451000"
"I.7","hh1",47.543,"51059451000"
"I.8","hh1",29.476,"51059451000"
"I.9","hh1",21.257,"51059451000"
"I.1","hh2",4.034,"51059451000"
"I.2","hh2",0.818,"51059451000"
"I.3","hh2",3.408,"51059451000"
"I.4","hh2",35.167,"51059451000"
"I.5","hh2",18.009,"51059451000"
"I.6","hh2",24.22,"51059451000"
"I.7","hh2",68.605,"51059451000"
"I.8","hh2",99.964,"51059451000"
"I.9","hh2",120.774,"51059451000"
"I.1","hh3",1.536,"51059451000"
"I.2","hh3",0.506,"51059451000"
"I.3","hh3",2.146,"51059451000"
"I.4","hh3",20.533,"51059451000"
"I.5","hh3",7.481,"51059451000"
"I.6","hh3",6.769,"51059451000"
"I.7","hh3",23.712,"51059451000"
"I.8","hh3",23.218,"51059451000"
"I.9","hh3",31.099,"51059451000"
"I.1","hh4",0.886,"51059451000"
"I.2","hh4",0.896,"51059451000"
"I.3","hh4",2.799,"51059451000"
"I.4","hh4",26.236,"51059451000"
"I.5","hh4",7.795,"51059451000"
"I.6","hh4",6.997,"51059451000"
"I.7","hh4",17.675,"51059451000"
"I.8","hh4",26.603,"51059451000"
"I.9","hh4",46.113,"51059451000"
"I.1","hh5",2.781,"51059451000"
"I.2","hh5",0.496,"51059451000"
"I.3","hh5",1.497,"51059451000"
"I.4","hh5",30.997,"51059451000"
"I.5","hh5",10.369,"51059451000"
"I.6","hh5",10.9,"51059451000"
"I.7","hh5",29.464,"51059451000"
"I.8","hh5",29.739,"51059451000"
"I.9","hh5",35.757,"51059451000"
"I.1","hh1",1.728,"51059450900"
"I.2","hh1",3.816,"51059450900"
"I.3","hh1",1.736,"51059450900"
"I.4","hh1",4.299,"51059450900"
"I.5","hh1",10.238,"51059450900"
"I.6","hh1",11.362,"51059450900"
"I.7","hh1",15.107,"51059450900"
"I.8","hh1",6.852,"51059450900"
"I.9","hh1",5.862,"51059450900"
"I.1","hh2",0.542,"51059450900"
"I.2","hh2",2.877,"51059450900"
"I.3","hh2",1.096,"51059450900"
"I.4","hh2",5.059,"51059450900"
"I.5","hh2",16.129,"51059450900"
"I.6","hh2",29.497,"51059450900"
"I.7","hh2",64.334,"51059450900"
"I.8","hh2",50.3,"51059450900"
"I.9","hh2",99.166,"51059450900"
"I.1","hh3",0.255,"51059450900"
"I.2","hh3",1.818,"51059450900"
"I.3","hh3",0.788,"51059450900"
"I.4","hh3",6.616,"51059450900"
"I.5","hh3",8.335,"51059450900"
"I.6","hh3",10.244,"51059450900"
"I.7","hh3",33.374,"51059450900"
"I.8","hh3",21.936,"51059450900"
"I.9","hh3",42.634,"51059450900"
"I.1","hh4",0.127,"51059450900"
"I.2","hh4",3.007,"51059450900"
"I.3","hh4",0.93,"51059450900"
"I.4","hh4",5.069,"51059450900"
"I.5","hh4",7.042,"51059450900"
"I.6","hh4",8.345,"51059450900"
"I.7","hh4",16.743,"51059450900"
"I.8","hh4",15.309,"51059450900"
"I.9","hh4",39.428,"51059450900"
"I.1","hh5",0.347,"51059450900"
"I.2","hh5",1.483,"51059450900"
"I.3","hh5",0.451,"51059450900"
"I.4","hh5",2.956,"51059450900"
"I.5","hh5",7.256,"51059450900"
"I.6","hh5",9.553,"51059450900"
"I.7","hh5",16.441,"51059450900"
"I.8","hh5",8.603,"51059450900"
"I.9","hh5",15.91,"51059450900"
"I.1","hh1",18.402,"51059450800"
"I.2","hh1",0,"51059450800"
"I.3","hh1",20.262,"51059450800"
"I.4","hh1",16.035,"51059450800"
"I.5","hh1",47.33,"51059450800"
"I.6","hh1",49.195,"51059450800"
"I.7","hh1",55.379,"51059450800"
"I.8","hh1",29.328,"51059450800"
"I.9","hh1",20.069,"51059450800"
"I.1","hh2",6.627,"51059450800"
"I.2","hh2",0,"51059450800"
"I.3","hh2",14.928,"51059450800"
"I.4","hh2",12.325,"51059450800"
"I.5","hh2",46.571,"51059450800"
"I.6","hh2",64.941,"51059450800"
"I.7","hh2",84.744,"51059450800"
"I.8","hh2",93.663,"51059450800"
"I.9","hh2",106.201,"51059450800"
"I.1","hh3",3.536,"51059450800"
"I.2","hh3",0,"51059450800"
"I.3","hh3",11.204,"51059450800"
"I.4","hh3",16.964,"51059450800"
"I.5","hh3",26.245,"51059450800"
"I.6","hh3",24.962,"51059450800"
"I.7","hh3",49.936,"51059450800"
"I.8","hh3",47.311,"51059450800"
"I.9","hh3",52.843,"51059450800"
"I.1","hh4",1.996,"51059450800"
"I.2","hh4",0,"51059450800"
"I.3","hh4",13.507,"51059450800"
"I.4","hh4",13.571,"51059450800"
"I.5","hh4",23.314,"51059450800"
"I.6","hh4",21.657,"51059450800"
"I.7","hh4",27.675,"51059450800"
"I.8","hh4",35.598,"51059450800"
"I.9","hh4",53.683,"51059450800"
"I.1","hh5",4.44,"51059450800"
"I.2","hh5",0,"51059450800"
"I.3","hh5",6.099,"51059450800"
"I.4","hh5",8.105,"51059450800"
"I.5","hh5",23.539,"51059450800"
"I.6","hh5",25.245,"51059450800"
"I.7","hh5",29.266,"51059450800"
"I.8","hh5",20.101,"51059450800"
"I.9","hh5",24.205,"51059450800"
"I.1","hh1",49.033,"51059450702"
"I.2","hh1",39.238,"51059450702"
"I.3","hh1",34.639,"51059450702"
"I.4","hh1",22.887,"51059450702"
"I.5","hh1",99.415,"51059450702"
"I.6","hh1",50.308,"51059450702"
"I.7","hh1",71.005,"51059450702"
"I.8","hh1",7.918,"51059450702"
"I.9","hh1",17.557,"51059450702"
"I.1","hh2",13.813,"51059450702"
"I.2","hh2",14.553,"51059450702"
"I.3","hh2",18.212,"51059450702"
"I.4","hh2",13.555,"51059450702"
"I.5","hh2",67.239,"51059450702"
"I.6","hh2",41.76,"51059450702"
"I.7","hh2",70.503,"51059450702"
"I.8","hh2",14.765,"51059450702"
"I.9","hh2",60.6,"51059450702"
"I.1","hh3",4.944,"51059450702"
"I.2","hh3",6.742,"51059450702"
"I.3","hh3",10.064,"51059450702"
"I.4","hh3",15.339,"51059450702"
"I.5","hh3",25.374,"51059450702"
"I.6","hh3",12.745,"51059450702"
"I.7","hh3",32.097,"51059450702"
"I.8","hh3",6.64,"51059450702"
"I.9","hh3",25.056,"51059450702"
"I.1","hh4",5.855,"51059450702"
"I.2","hh4",37.683,"51059450702"
"I.3","hh4",27.458,"51059450702"
"I.4","hh4",19.659,"51059450702"
"I.5","hh4",79.501,"51059450702"
"I.6","hh4",19.056,"51059450702"
"I.7","hh4",34.408,"51059450702"
"I.8","hh4",5.734,"51059450702"
"I.9","hh4",38.645,"51059450702"
"I.1","hh5",20.356,"51059450702"
"I.2","hh5",29.783,"51059450702"
"I.3","hh5",16.627,"51059450702"
"I.4","hh5",13.56,"51059450702"
"I.5","hh5",142.471,"51059450702"
"I.6","hh5",28.131,"51059450702"
"I.7","hh5",47.986,"51059450702"
"I.8","hh5",3.943,"51059450702"
"I.9","hh5",21.143,"51059450702"
"I.1","hh1",10.03,"51059450701"
"I.2","hh1",1.8,"51059450701"
"I.3","hh1",7.891,"51059450701"
"I.4","hh1",6.508,"51059450701"
"I.5","hh1",29.666,"51059450701"
"I.6","hh1",23.212,"51059450701"
"I.7","hh1",27.281,"51059450701"
"I.8","hh1",20.488,"51059450701"
"I.9","hh1",19.123,"51059450701"
"I.1","hh2",3.317,"51059450701"
"I.2","hh2",0.652,"51059450701"
"I.3","hh2",4.977,"51059450701"
"I.4","hh2",4.48,"51059450701"
"I.5","hh2",30.136,"51059450701"
"I.6","hh2",26.883,"51059450701"
"I.7","hh2",37.36,"51059450701"
"I.8","hh2",74.676,"51059450701"
"I.9","hh2",151.52,"51059450701"
"I.1","hh3",1.67,"51059450701"
"I.2","hh3",0.433,"51059450701"
"I.3","hh3",3.848,"51059450701"
"I.4","hh3",6.352,"51059450701"
"I.5","hh3",19.001,"51059450701"
"I.6","hh3",11.118,"51059450701"
"I.7","hh3",23.887,"51059450701"
"I.8","hh3",45.423,"51059450701"
"I.9","hh3",105.268,"51059450701"
"I.1","hh4",0.763,"51059450701"
"I.2","hh4",0.722,"51059450701"
"I.3","hh4",4.118,"51059450701"
"I.4","hh4",4.619,"51059450701"
"I.5","hh4",13.073,"51059450701"
"I.6","hh4",8.043,"51059450701"
"I.7","hh4",10.942,"51059450701"
"I.8","hh4",23.198,"51059450701"
"I.9","hh4",61.523,"51059450701"
"I.1","hh5",2.22,"51059450701"
"I.2","hh5",0.393,"51059450701"
"I.3","hh5",2.167,"51059450701"
"I.4","hh5",3.042,"51059450701"
"I.5","hh5",17.125,"51059450701"
"I.6","hh5",11.744,"51059450701"
"I.7","hh5",14.53,"51059450701"
"I.8","hh5",19.214,"51059450701"
"I.9","hh5",41.565,"51059450701"
"I.1","hh1",31.182,"51059450602"
"I.2","hh1",67.149,"51059450602"
"I.3","hh1",47.006,"51059450602"
"I.4","hh1",48.598,"51059450602"
"I.5","hh1",182.293,"51059450602"
"I.6","hh1",107.042,"51059450602"
"I.7","hh1",115.084,"51059450602"
"I.8","hh1",71.853,"51059450602"
"I.9","hh1",18.794,"51059450602"
"I.1","hh2",6.85,"51059450602"
"I.2","hh2",13.681,"51059450602"
"I.3","hh2",16.442,"51059450602"
"I.4","hh2",19.61,"51059450602"
"I.5","hh2",64.335,"51059450602"
"I.6","hh2",58.269,"51059450602"
"I.7","hh2",76.535,"51059450602"
"I.8","hh2",85.171,"51059450602"
"I.9","hh2",53.107,"51059450602"
"I.1","hh3",4.206,"51059450602"
"I.2","hh3",19.839,"51059450602"
"I.3","hh3",19.761,"51059450602"
"I.4","hh3",43.847,"51059450602"
"I.5","hh3",84.232,"51059450602"
"I.6","hh3",37.836,"51059450602"
"I.7","hh3",73.279,"51059450602"
"I.8","hh3",78.567,"51059450602"
"I.9","hh3",32.432,"51059450602"
"I.1","hh4",1.123,"51059450602"
"I.2","hh4",7.361,"51059450602"
"I.3","hh4",7.963,"51059450602"
"I.4","hh4",11.734,"51059450602"
"I.5","hh4",14.209,"51059450602"
"I.6","hh4",10.124,"51059450602"
"I.7","hh4",13.406,"51059450602"
"I.8","hh4",15.589,"51059450602"
"I.9","hh4",18.491,"51059450602"
"I.1","hh5",5.64,"51059450602"
"I.2","hh5",15.971,"51059450602"
"I.3","hh5",10.828,"51059450602"
"I.4","hh5",20.21,"51059450602"
"I.5","hh5",72.931,"51059450602"
"I.6","hh5",39.73,"51059450602"
"I.7","hh5",44.695,"51059450602"
"I.8","hh5",35.821,"51059450602"
"I.9","hh5",16.176,"51059450602"
"I.1","hh1",25.574,"51059450601"
"I.2","hh1",4.881,"51059450601"
"I.3","hh1",9.167,"51059450601"
"I.4","hh1",14.756,"51059450601"
