"PUMA","SERIAL","income_cat","hh_recode","adult","preschooler","toddler","schooler","teenager","infant","hhincome","hh_num","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","per11","per12","per13","per14","per15","HINSEMP","marst1","marst2","marst3","marst4","marst5","marst6"
59306,6437836,"$100,000 to $149,999",2,1,0,0,0,1,0,145931.77215,7,34,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,1
59306,6437994,"$50,000 to $74,999",4,4,0,0,0,0,0,58264.611251,22,88,66,28,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,1,2
59306,6438010,"$50,000 to $74,999",2,2,0,0,0,0,0,70155.348241,13,72,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59306,6438092,"$35,000 to $49,999",1,1,0,0,0,0,0,41077.09142,5,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59306,6438097,"$200,000 or more",4,2,0,0,0,2,0,201061.55274,9,53,52,15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6438144,"$200,000 or more",2,2,0,0,0,0,0,205169.261882,2,56,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6438184,"$150,000 to $199,999",2,2,0,0,0,0,0,178382.6743718,5,30,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6438210,"$50,000 to $74,999",1,1,0,0,0,0,0,74371.154992,1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
59306,6438233,"$25,000 to $34,999",1,1,0,0,0,0,0,32645.477918,8,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59306,6438322,"$100,000 to $149,999",1,1,0,0,0,0,0,104854.68073,9,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59306,6438412,"$200,000 or more",2,2,0,0,0,0,0,262569.092261,14,38,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59306,6438537,"$100,000 to $149,999",4,4,0,0,0,0,0,141283.574963,41,53,29,52,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,3
59306,6438566,"$200,000 or more",3,2,0,0,0,1,0,219438.14627,14,40,34,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59306,6438574,"$200,000 or more",4,2,0,1,1,0,0,222681.07454,96,52,37,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6438578,"$100,000 to $149,999",1,1,0,0,0,0,0,104530.387903,2,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59306,6438651,"$200,000 or more",5,4,0,0,2,0,0,291863.5443,22,45,44,10,8,69,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,0,2
59306,6438654,"$50,000 to $74,999",1,1,0,0,0,0,0,71452.519549,2,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
59306,6438737,"$100,000 to $149,999",1,1,0,0,0,0,0,118907.3699,68,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59306,6438782,"$75,000 to $99,999",1,1,0,0,0,0,0,85397.11111,9,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59306,6438833,"$50,000 to $74,999",4,2,0,0,2,0,0,64858.5654,17,43,37,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,2
59306,6439090,"$150,000 to $199,999",2,2,0,0,0,0,0,186468.375525,5,82,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6439123,"$35,000 to $49,999",3,3,0,0,0,0,0,38385.4609559,1,39,81,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,1
59306,6439205,"$75,000 to $99,999",2,2,0,0,0,0,0,94477.310266,59,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2
59306,6439224,"$150,000 to $199,999",5,2,0,0,3,2,0,155660.55696,19,44,44,15,12,10,7,5,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,5
59306,6439225,"$100,000 to $149,999",4,2,1,0,1,0,0,108097.609,20,42,38,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6439294,"$100,000 to $149,999",2,2,0,0,0,0,0,112421.51336,58,31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59306,6439329,"$150,000 to $199,999",4,2,0,1,0,1,0,172956.1744,12,32,37,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6439402,"$150,000 to $199,999",3,2,0,1,0,0,0,166470.31786,20,34,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59306,6439551,"$35,000 to $49,999",1,1,0,0,0,0,0,46806.264697,123,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0
59306,6439553,"$200,000 or more",2,2,0,0,0,0,0,375963.484102,6,64,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6439592,"$200,000 or more",4,2,1,0,0,0,1,307645.795214,15,37,34,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6439666,"$75,000 to $99,999",1,1,0,0,0,0,0,85397.11111,14,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59306,6439699,"$200,000 or more",4,4,0,0,0,0,0,432390.436,13,57,55,36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6439718,"$100,000 to $149,999",2,2,0,0,0,0,0,114367.270322,15,68,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6440262,"$150,000 to $199,999",2,2,0,0,0,0,0,164740.756116,42,67,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6440324,"$200,000 or more",2,2,0,0,0,0,0,207547.40928,13,54,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6440540,"$200,000 or more",3,2,1,0,0,0,0,281053.7834,7,38,37,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59306,6440621,"$200,000 or more",2,2,0,0,0,0,0,284729.102106,20,67,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6440628,"$100,000 to $149,999",1,1,0,0,0,0,0,142688.84388,21,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0
59306,6440841,"$75,000 to $99,999",5,4,0,0,0,1,0,76425.009563,63,51,53,19,14,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,1,2
59306,6440846,"$25,000 to $34,999",1,1,0,0,0,0,0,26073.1432908,8,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
59306,6441242,"$75,000 to $99,999",2,2,0,0,0,0,0,87559.06329,15,33,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6441401,"$100,000 to $149,999",1,1,0,0,0,0,0,141067.379745,9,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0
59306,6441425,"$75,000 to $99,999",2,2,0,0,0,0,0,83991.842193,1,56,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1
59306,6441754,"$50,000 to $74,999",5,4,0,0,0,1,0,71452.519549,106,60,47,19,18,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59306,6441838,"$100,000 to $149,999",4,3,0,0,0,1,0,126474.20253,12,63,56,18,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6441921,"$75,000 to $99,999",1,1,0,0,0,0,0,89721.01547,14,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59306,6441971,"$100,000 to $149,999",3,2,0,0,1,0,0,121069.32208,19,27,27,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59306,6442020,"$35,000 to $49,999",1,1,0,0,0,0,0,49184.412095,3,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59306,6442108,"$200,000 or more",4,2,0,0,0,2,0,257629.0315297,13,45,48,15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6442333,"$200,000 or more",2,2,0,0,0,0,0,237814.7398,19,77,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59306,6442395,"$200,000 or more",2,2,0,0,0,0,0,237814.7398,4,43,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6442400,"$200,000 or more",2,2,0,0,0,0,0,205385.4571,14,35,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6442565,"$100,000 to $149,999",3,1,0,0,0,2,0,108097.609,21,49,16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,2
59306,6442595,"$150,000 to $199,999",2,2,0,0,0,0,0,151336.6526,20,24,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59306,6442785,"$100,000 to $149,999",2,2,0,0,0,0,0,106584.242474,10,75,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6442860,"$150,000 to $199,999",4,4,0,0,0,0,0,182360.666383,3,53,60,31,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,0,0,1
59306,6442865,"$200,000 or more",4,2,0,0,1,1,0,242138.64416,15,42,49,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6442924,"$35,000 to $49,999",3,3,0,0,0,0,0,48589.8752455,2,67,74,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1
59306,6443057,"$15,000 to $24,999",2,2,0,0,0,0,0,16863.227004,3,78,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59306,6443094,"$200,000 or more",3,3,0,0,0,0,0,224626.831502,14,50,69,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,1,0,0
59306,6443152,"$100,000 to $149,999",3,3,0,0,0,0,0,124312.25035,8,64,35,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,2
59306,6443270,"$150,000 to $199,999",2,2,0,0,0,0,0,188197.937269,6,57,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59306,6443359,"$35,000 to $49,999",1,1,0,0,0,0,0,43239.0436,22,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59306,6443402,"$100,000 to $149,999",2,2,0,0,0,0,0,107027.4426709,18,25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6443410,"$100,000 to $149,999",4,4,0,0,0,0,0,143229.331925,10,58,54,21,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,1,0,0,1
59306,6443473,"$200,000 or more",3,3,0,0,0,0,0,238084.9838225,2,58,59,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1
59306,6443550,"$150,000 to $199,999",1,1,0,0,0,0,0,189170.81575,28,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59306,6443609,"$50,000 to $74,999",1,1,0,0,0,0,0,57616.025597,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59306,6443658,"$200,000 or more",2,2,0,0,0,0,0,402123.10548,6,62,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1
59306,6443758,"$15,000 to $24,999",5,4,0,0,2,2,0,21079.033755,12,63,39,18,15,13,10,7,44,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,6
59306,6443761,"$150,000 to $199,999",1,1,0,0,0,0,0,159984.46132,2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59306,6443876,"$100,000 to $149,999",3,3,0,0,0,0,0,139229.720392,36,75,66,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1
59306,6444091,"$150,000 to $199,999",5,3,0,0,2,0,0,176199.10267,24,63,45,25,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,1,0,3
59306,6444099,"$150,000 to $199,999",2,2,0,0,0,0,0,182684.95921,19,68,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6444121,"$100,000 to $149,999",2,2,0,0,0,0,0,147661.333894,10,79,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6444134,"$150,000 to $199,999",2,2,0,0,0,0,0,170794.22222,19,47,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6444205,"$200,000 or more",3,3,0,0,0,0,0,319968.92264,15,63,44,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,0,0,0,0
59306,6444283,"$100,000 to $149,999",1,1,0,0,0,0,0,135122.01125,26,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59306,6444287,"$75,000 to $99,999",2,2,0,0,0,0,0,83018.963712,5,71,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6444304,"$200,000 or more",2,2,0,0,0,0,0,221167.708014,15,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,0
59306,6444388,"$150,000 to $199,999",2,2,0,0,0,0,0,181603.98312,2,58,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6444429,"$200,000 or more",2,2,0,0,0,0,0,379422.60759,18,56,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6444462,"$200,000 or more",4,2,0,0,2,0,0,324292.827,14,45,47,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6444769,"$25,000 to $34,999",1,1,0,0,0,0,0,25727.230942,114,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59306,6444773,"$200,000 or more",5,6,0,0,0,1,0,253056.502669,12,52,50,29,27,24,21,17,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,5
59306,6444815,"$50,000 to $74,999",1,1,0,0,0,0,0,63345.198874,16,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59306,6444941,"$35,000 to $49,999",5,3,0,0,1,0,1,49508.704922,5,33,45,5,0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,4
59306,6445002,"$200,000 or more",3,2,0,0,1,0,0,462657.76652,24,43,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1
59306,6445058,"$75,000 to $99,999",3,3,0,0,0,0,0,80154.3770735,1,66,70,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59306,6445144,"$35,000 to $49,999",2,2,0,0,0,0,0,45195.6103229,6,69,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59306,6445166,"Less than $15,000",3,1,0,0,0,2,0,14052.68917,39,41,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,3
59306,6445188,"$100,000 to $149,999",1,1,0,0,0,0,0,135122.01125,13,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59306,6445190,"$150,000 to $199,999",1,1,0,0,0,0,0,151336.6526,6,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59306,6445338,"$100,000 to $149,999",1,1,0,0,0,0,0,101125.3132195,23,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59306,6445378,"$50,000 to $74,999",4,4,0,0,0,0,0,57616.025597,9,26,24,23,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,0,0,0,2
59306,6445405,"$100,000 to $149,999",1,1,0,0,0,0,0,138364.93952,13,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59306,6445444,"$200,000 or more",5,5,0,0,0,1,0,404501.252878,52,46,45,23,21,15,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,0,0,0,3
59306,6445570,"$200,000 or more",3,3,0,0,0,0,0,290782.56821,2,62,65,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59306,6445649,"$150,000 to $199,999",5,2,1,0,3,0,0,181603.98312,16,47,46,9,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,4
59306,6445823,"$150,000 to $199,999",4,2,0,0,0,1,1,152417.62869,13,37,35,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,0,0,1
59306,6445938,"$200,000 or more",5,3,0,0,2,0,0,623723.20393,8,49,48,19,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59306,6446222,"$150,000 to $199,999",2,2,0,0,0,0,0,177712.469196,8,76,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6446252,"$150,000 to $199,999",2,2,0,0,0,0,0,183441.642473,14,39,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59306,6446317,"$75,000 to $99,999",1,1,0,0,0,0,0,94044.91983,8,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
59306,6446344,"$200,000 or more",2,2,0,0,0,0,0,312834.480446,23,61,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6446636,"$150,000 to $199,999",3,3,0,0,0,0,0,170653.6953283,9,73,72,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1
59306,6446721,"Less than $15,000",1,1,0,0,0,0,0,2486.245007,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0
59306,6446870,"$200,000 or more",5,3,0,0,0,2,0,295246.9994617,38,50,49,15,11,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,1,0,2
59306,6446879,"$100,000 to $149,999",2,2,0,0,0,0,0,131879.08298,33,25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2
59306,6446886,"$50,000 to $74,999",2,2,0,0,0,0,0,57075.537552,1,61,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1
59306,6447001,"$200,000 or more",4,3,0,0,0,1,0,202142.52883,13,48,45,14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6447042,"$100,000 to $149,999",4,4,0,0,0,0,0,145175.088887,9,34,67,64,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,0,1,0,0
59306,6447061,"$200,000 or more",2,2,0,0,0,0,0,248624.5007,5,29,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6447084,"$25,000 to $34,999",2,1,0,0,1,0,0,32213.087482,63,29,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1
59306,6447142,"$100,000 to $149,999",5,2,0,1,2,0,0,135122.01125,11,38,39,6,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59306,6447278,"$150,000 to $199,999",1,1,0,0,0,0,0,166470.31786,46,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,0,0
59306,6447288,"$100,000 to $149,999",2,2,0,0,0,0,0,122582.688606,16,79,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0
59306,6447344,"$200,000 or more",4,4,0,0,0,0,0,260515.23769,83,39,66,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,3
59306,6447450,"$200,000 or more",4,4,0,0,0,0,0,207439.311671,6,74,69,37,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6447549,"$200,000 or more",4,2,0,1,0,0,1,308078.18565,15,32,32,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6447576,"$200,000 or more",2,2,0,0,0,0,0,224410.636284,12,61,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6447600,"$50,000 to $74,999",2,2,0,0,0,0,0,64858.5654,55,70,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59306,6447694,"$200,000 or more",3,2,1,0,0,0,0,246462.54852,25,40,39,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59306,6447713,"$200,000 or more",4,4,0,0,0,0,0,212952.28973,12,29,60,33,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,3
59306,6447742,"$50,000 to $74,999",1,1,0,0,0,0,0,53400.218846,23,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0
59306,6447743,"$100,000 to $149,999",3,3,0,0,0,0,0,103665.607031,2,51,51,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59306,6447802,"$75,000 to $99,999",1,1,0,0,0,0,0,99157.9367357,15,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59306,6447878,"$150,000 to $199,999",5,2,0,0,1,2,0,157714.411531,13,47,48,13,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59306,6447896,"$75,000 to $99,999",4,3,0,0,0,1,0,82154.18284,21,54,57,20,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,2
59306,6448009,"$100,000 to $149,999",1,1,0,0,0,0,0,124312.25035,13,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59306,6448033,"$150,000 to $199,999",3,3,0,0,0,0,0,186792.668352,116,53,22,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,2
59306,6448108,"$200,000 or more",2,2,0,0,0,0,0,220519.12236,1,68,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59306,6448426,"$50,000 to $74,999",1,1,0,0,0,0,0,69895.9139794,93,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
59306,6448471,"$100,000 to $149,999",1,1,0,0,0,0,0,147012.74824,11,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0
59306,6448608,"$200,000 or more",2,2,0,0,0,0,0,336399.759208,2,30,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2
59306,6448639,"$200,000 or more",3,3,0,0,0,0,0,255110.35724,14,69,70,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,1,1
59306,6448656,"$150,000 to $199,999",1,1,0,0,0,0,0,158038.704358,68,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59306,6448673,"$150,000 to $199,999",3,3,0,0,0,0,0,164308.36568,15,51,58,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,2
59306,6448960,"$100,000 to $149,999",5,4,0,0,0,1,0,143769.81997,16,43,43,24,19,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59306,6449052,"$50,000 to $74,999",1,1,0,0,0,0,0,54048.8045,23,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59306,6449078,"$50,000 to $74,999",4,3,0,0,0,1,0,69939.153023,9,43,48,18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59306,6449116,"$200,000 or more",3,2,0,0,0,1,0,294025.49648,1,58,61,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
