"PUMA","SERIAL","income_cat","hh_recode","adult","preschooler","toddler","schooler","teenager","infant","hhincome","pop","hh_compos","healthcare_cost_month","taxes_month"
59305,6387531,"$200,000 or more",2,2,0,0,0,0,0,289221.4,11,"200000",436.7108,5682.506
59305,6387628,"$150,000 to $199,999",2,2,0,0,0,0,0,173849.5,29,"200000",436.7108,3114.686
59305,6387761,"$100,000 to $149,999",2,2,0,0,0,0,0,109998.6,8,"200000",436.7108,1618.37
59305,6387788,"$15,000 to $24,999",2,2,0,0,0,0,0,24233.47,29,"200000",34.71635,161.91
59305,6387849,"$200,000 or more",2,2,0,0,0,0,0,307765.7,13,"200000",369.5696,6109.27
59305,6387889,"$35,000 to $49,999",2,2,0,0,0,0,0,35612.74,29,"200000",43.9581,464.5492
59305,6387949,"$200,000 or more",4,2,0,0,1,1,0,674323.9,20,"211000",586.7791,17493.67
59305,6388035,"$15,000 to $24,999",1,1,0,0,0,0,0,18544.34,8,"100000",1.918727,163.7767
59305,6388251,"$200,000 or more",3,3,0,0,0,0,0,275524,7,"300000",522.6979,5367.283
59305,6388298,"$200,000 or more",3,2,0,0,0,1,0,672216.3,12,"210000",444.8467,17421.24
59305,6388339,"$200,000 or more",1,1,0,0,0,0,0,533137.3,20,"100000",152.3148,15445.46
59305,6388511,"$50,000 to $74,999",1,1,0,0,0,0,0,72700.4,20,"100000",219.456,1248.769
59305,6388588,"$100,000 to $149,999",1,1,0,0,0,0,0,115899.3,12,"100000",219.456,2396.992
59305,6388591,"$75,000 to $99,999",4,2,0,0,1,1,0,96302.2,32,"211000",452.4967,859.4575
59305,6388629,"$200,000 or more",4,2,0,0,1,1,0,362237.6,13,"211000",452.4967,7120.445
59305,6388638,"$50,000 to $74,999",2,2,0,0,0,0,0,64270.97,61,"200000",202.0551,1061.653
59305,6388757,"$200,000 or more",2,2,0,0,0,0,0,210725.6,11,"200000",436.7108,3870.924
59305,6388938,"$200,000 or more",4,2,0,0,1,1,0,269940.1,11,"211000",452.4967,4905.448
59305,6389117,"$100,000 to $149,999",2,2,0,0,0,0,0,135075.3,19,"200000",436.7108,2267.739
59305,6389168,"$200,000 or more",1,1,0,0,0,0,0,526815.5,12,"100000",219.456,15179.83
59305,6389199,"$75,000 to $99,999",3,2,0,0,0,1,0,95353.67,11,"210000",455.5567,1699.884
59305,6389228,"$150,000 to $199,999",2,2,0,0,0,0,0,154461.9,7,"200000",369.5696,3386.05
59305,6389229,"$50,000 to $74,999",5,2,0,1,3,0,0,69540,13,"203010",70.12981,150.1725
59305,6389234,"$200,000 or more",4,2,0,0,1,1,0,565020.3,8,"211000",452.4967,13873.21
59305,6389254,"$200,000 or more",2,2,0,0,0,0,0,236012.8,10,"200000",208.2252,4459.99
59305,6389262,"Less than $15,000",3,2,0,1,0,0,0,13275.31,15,"200010",3.411882,0
59305,6389365,"$100,000 to $149,999",3,2,0,0,1,0,0,106417.1,18,"201000",444.8467,1968.216
59305,6389491,"$200,000 or more",3,3,0,0,0,0,0,220314.1,8,"300000",585.8603,4084.052
59305,6389538,"$100,000 to $149,999",3,3,0,0,0,0,0,147508.4,13,"300000",471.6175,2575.209
59305,6389573,"$50,000 to $74,999",2,2,0,0,0,0,0,53734.95,21,"200000",44.11266,628.9317
59305,6389649,"$200,000 or more",2,2,0,0,0,0,0,280160.3,12,"200000",1446.568,5446.98
59305,6389859,"$150,000 to $199,999",2,2,0,0,0,0,0,167633,12,"200000",436.7108,2987.37
59305,6390158,"$15,000 to $24,999",2,2,0,0,0,0,0,20767.45,15,"200000",2.893029,137.2533
59305,6390181,"$150,000 to $199,999",3,3,0,0,0,0,0,182910.6,17,"300000",896.398,3275.513
59305,6390346,"$100,000 to $149,999",1,1,0,0,0,0,0,115899.3,10,"100000",219.456,2430.992
59305,6390412,"$200,000 or more",4,2,1,0,1,0,0,656412.2,13,"201100",1270.431,16878.1
59305,6390461,"$75,000 to $99,999",2,2,0,0,0,0,0,90085.66,14,"200000",518.4681,1252.771
59305,6394807,"$75,000 to $99,999",2,2,0,0,0,0,0,86722.88,8,"200000",369.5696,1643.053
59305,6394827,"$100,000 to $149,999",2,2,0,0,0,0,0,103487.7,20,"200000",195.6364,2087.908
59305,6394844,"$150,000 to $199,999",3,2,0,0,0,1,0,160406.6,18,"210000",455.5567,2664.838
59305,6394859,"$200,000 or more",1,1,0,0,0,0,0,270103.7,101,"100000",724.3848,6805.818
59305,6394933,"$150,000 to $199,999",2,2,0,0,0,0,0,164546.1,8,"200000",436.7108,2924.15
59305,6394947,"$200,000 or more",3,3,0,0,0,0,0,323607.6,32,"300000",653.0015,6473.842
59305,6395058,"$100,000 to $149,999",5,6,0,0,0,0,0,112802.3,14,"600000",838.1235,2345.383
59305,6395069,"$200,000 or more",4,2,0,0,1,1,0,264412.5,14,"211000",586.7791,4778.238
59305,6395234,"$200,000 or more",3,2,0,0,0,1,0,208010.8,35,"210000",304.1943,3670.917
59305,6395314,"$150,000 to $199,999",3,2,1,0,0,0,0,165580.5,26,"200100",377.7055,2778.667
59305,6395336,"$200,000 or more",4,2,0,0,2,0,0,299080.8,17,"202000",452.4967,5576.068
59305,6395418,"$200,000 or more",3,3,0,0,0,0,0,546210.2,12,"300000",532.4643,13259.62
59305,6395439,"$75,000 to $99,999",2,2,0,0,0,0,0,85067.04,58,"200000",436.7108,1166.642
59305,6395510,"$50,000 to $74,999",2,2,0,0,0,0,0,71416.62,6,"200000",128.2646,1246.692
59305,6395527,"$100,000 to $149,999",5,2,2,0,1,0,0,129359.6,11,"201200",584.3989,1394.479
59305,6395548,"$200,000 or more",5,2,0,0,2,1,0,323917.3,7,"212000",527.0127,5980.97
59305,6395586,"$200,000 or more",5,2,0,0,3,0,0,310464.1,9,"203000",490.2571,5671.368
59305,6395587,"$50,000 to $74,999",2,2,0,0,0,0,0,51971.79,43,"200000",44.11266,728.2983
59305,6395675,"$100,000 to $149,999",2,2,0,0,0,0,0,126048,16,"200000",322.468,2711.522
59305,6395720,"$100,000 to $149,999",2,2,0,0,0,0,0,122633.1,27,"200000",436.7108,1945.542
59305,6395775,"$150,000 to $199,999",2,2,0,0,0,0,0,183380.8,12,"200000",436.7108,3285.141
59305,6395958,"$100,000 to $149,999",4,2,0,0,0,2,0,114458.1,11,"220000",463.2067,1258.6
59305,6396003,"$50,000 to $74,999",1,1,0,0,0,0,0,58988.65,12,"100000",239.8792,893.6983
59305,6396067,"$150,000 to $199,999",2,2,0,0,0,0,0,155232.6,13,"200000",436.7108,2708.654
59305,6396088,"$200,000 or more",4,2,0,0,0,2,0,258720.3,6,"220000",463.2067,4647.241
59305,6396089,"$150,000 to $199,999",4,3,0,0,0,1,0,182863.6,12,"310000",546.4087,3132.632
59305,6396262,"$25,000 to $34,999",2,1,0,0,0,1,0,28977.13,11,"110000",34.71635,0
59305,6396506,"$200,000 or more",2,2,0,0,0,0,0,322365.7,17,"200000",436.7108,6445.263
59305,6396521,"$200,000 or more",4,2,0,0,0,2,0,704753.5,7,"220000",1439.951,18539.44
59305,6396553,"$200,000 or more",2,2,0,0,0,0,0,229536.7,9,"200000",436.7108,4289.043
59305,6396558,"$100,000 to $149,999",2,2,0,0,0,0,0,123565.2,10,"200000",436.7108,1969.682
59305,6396647,"$200,000 or more",5,5,0,0,0,0,0,252945.3,9,"500000",722.7243,4847.673
59305,6396705,"$200,000 or more",5,3,0,1,1,1,0,240455,12,"311010",669.9779,4060.233
59305,6396830,"$50,000 to $74,999",1,1,0,0,0,0,0,62092.83,11,"100000",99.16741,1005.249
59305,6396845,"$100,000 to $149,999",2,1,0,0,0,1,0,123668.5,19,"110000",295.6972,2479.081
59305,6396865,"$200,000 or more",4,2,1,1,0,0,0,738904.6,8,"200110",415.7411,19713.12
59305,6397027,"$200,000 or more",3,3,0,0,0,0,0,355067.5,20,"300000",532.4643,7238.673
59305,6397064,"$200,000 or more",2,2,0,0,0,0,0,476044.7,19,"200000",436.7108,10970.8
59305,6397173,"$150,000 to $199,999",2,2,0,0,0,0,0,181104.5,11,"200000",436.7108,3238.522
59305,6397181,"$200,000 or more",3,2,0,0,0,1,0,308529.3,9,"210000",455.5567,5960.175
59305,6397199,"$200,000 or more",4,2,1,0,1,0,0,234918.2,8,"201100",415.7411,4102.325
59305,6397317,"$150,000 to $199,999",3,2,0,0,0,1,0,164546.1,19,"210000",522.6979,2757.483
59305,6397398,"$100,000 to $149,999",1,1,0,0,0,0,0,107627.3,20,"100000",219.456,2202.337
59305,6397415,"$100,000 to $149,999",1,1,0,0,0,0,0,123874.9,19,"100000",219.456,2617.452
59305,6397507,"$200,000 or more",3,3,0,0,0,0,0,270103.7,21,"300000",388.4155,5242.544
59305,6397516,"$200,000 or more",4,2,0,0,1,1,0,232848.4,12,"211000",415.7411,4056.319
59305,6397545,"$200,000 or more",4,2,0,0,0,2,0,410536.9,10,"220000",608.1991,8659.516
59305,6397682,"$200,000 or more",3,2,0,0,0,1,0,329092.3,10,"210000",444.8467,6433.396
59305,6397701,"$200,000 or more",1,1,0,0,0,0,0,539690.1,14,"100000",724.3848,15670.67
59305,6397703,"Less than $15,000",1,1,0,0,0,0,0,20.44242,18,"100000",1.918727,0
59305,6397748,"$75,000 to $99,999",3,3,0,0,0,0,0,93863.42,11,"300000",653.0015,1304.103
59305,6397785,"$200,000 or more",3,3,0,0,0,0,0,373178.4,8,"300000",653.0015,7782.004
59305,6397796,"$200,000 or more",4,2,0,0,0,2,0,663358.6,16,"220000",463.2067,17116.83
59305,6397828,"$100,000 to $149,999",2,2,0,0,0,0,0,124185.7,34,"200000",195.6364,2010.498
59305,6397954,"$150,000 to $199,999",1,1,0,0,0,0,0,195592.1,6,"100000",219.456,4484.588
59305,6397979,"$150,000 to $199,999",2,2,0,0,0,0,0,186278.5,10,"200000",436.7108,3369.237
59305,6398196,"$200,000 or more",2,2,0,0,0,0,0,215358.9,18,"200000",436.7108,4000.91
59305,6398221,"$100,000 to $149,999",2,2,0,0,0,0,0,124806.1,8,"200000",436.7108,2001.814
59305,6398236,"$150,000 to $199,999",4,2,0,0,1,1,0,166408.5,10,"211000",463.2067,2563.968
59305,6398269,"$25,000 to $34,999",5,3,0,0,0,2,0,25665.46,18,"320000",5.844151,0
59305,6398474,"$200,000 or more",4,2,1,0,1,0,0,289766.2,23,"201100",1139.161,5361.708
59305,6398526,"$75,000 to $99,999",2,2,0,0,0,0,0,77615.78,7,"200000",436.7108,1376.055
59305,6398622,"Less than $15,000",1,1,0,0,0,0,0,4036.356,23,"100000",1.918727,26.96833
59305,6398881,"$50,000 to $74,999",1,1,0,0,0,0,0,67266.81,7,"100000",219.7046,1139.232
59305,6398895,"$200,000 or more",3,2,0,1,0,0,0,668532.5,19,"200010",304.1943,17294.64
59305,6398925,"$200,000 or more",4,2,0,0,2,0,0,341717.5,11,"202000",452.4967,6557.278
59305,6399154,"$100,000 to $149,999",1,1,0,0,0,0,0,142813.8,12,"100000",219.456,3127.144
59305,6399165,"$200,000 or more",2,2,0,0,0,0,0,216186.8,11,"200000",1212.767,3992.312
59305,6399172,"$75,000 to $99,999",2,2,0,0,0,0,0,93139.75,13,"200000",436.7108,1778.053
59305,6399187,"$100,000 to $149,999",2,2,0,0,0,0,0,131429.4,10,"200000",316.1736,2860.277
59305,6399267,"$15,000 to $24,999",1,1,0,0,0,0,0,18006.71,9,"100000",1.918727,155.4892
59305,6399289,"$200,000 or more",1,1,0,0,0,0,0,637486.6,10,"100000",219.456,19031.64
59305,6399322,"$100,000 to $149,999",1,1,0,0,0,0,0,103487.7,25,"100000",105.2132,2087.908
59305,6399338,"$50,000 to $74,999",1,1,0,0,0,0,0,72545.04,11,"100000",219.456,1244.746
59305,6399390,"$200,000 or more",2,2,0,0,0,0,0,356329.8,8,"200000",436.7108,7276.541
59305,6399442,"$25,000 to $34,999",1,1,0,0,0,0,0,28463,14,"100000",219.3859,341.8483
59305,6399480,"$50,000 to $74,999",3,1,1,0,1,0,0,58677.92,35,"101100",256.7344,416.8183
59305,6399487,"$75,000 to $99,999",1,1,0,0,0,0,0,78651.19,19,"100000",219.456,1402.867
59305,6399600,"$200,000 or more",2,2,0,0,0,0,0,349375.3,30,"200000",228.9172,7067.904
59305,6399641,"$200,000 or more",2,1,0,0,0,1,0,270828.3,10,"110000",295.6972,6879.04
59305,6399664,"$35,000 to $49,999",2,1,0,1,0,0,0,44500.08,13,"100010",175.1297,367.0708
59305,6399667,"$150,000 to $199,999",3,3,0,0,0,0,0,177792.8,16,"300000",532.4643,3195.448
59305,6399696,"$75,000 to $99,999",1,1,0,0,0,0,0,82790.78,17,"100000",98.91884,1541.229
59305,6399720,"$200,000 or more",2,2,0,0,0,0,0,252510.9,10,"200000",436.7108,4837.678
59305,6399736,"$150,000 to $199,999",2,2,0,0,0,0,0,184632.9,18,"200000",218.5712,3335.536
59305,6399755,"$25,000 to $34,999",4,4,0,0,0,0,0,30942.67,20,"400000",5.974279,367.4025
59305,6399762,"Less than $15,000",1,1,0,0,0,0,0,8279.18,12,"100000",1.918727,55.315
59305,6399798,"$200,000 or more",3,2,0,0,0,1,0,579429.2,18,"210000",522.6979,14343.23
59305,6399886,"$200,000 or more",3,3,0,0,0,0,0,359103.8,7,"300000",532.4643,7359.762
59305,6399950,"$200,000 or more",4,4,0,0,0,0,0,311043.7,8,"400000",738.5027,6184.705
59305,6400001,"$200,000 or more",4,2,0,0,1,1,0,452242.5,11,"211000",452.4967,10169.24
59305,6400101,"$100,000 to $149,999",1,1,0,0,0,0,0,139708.6,13,"100000",152.3148,3089.13
59305,6400188,"$200,000 or more",3,1,0,0,0,2,0,533997.9,10,"120000",314.5431,15475.04
59305,6400385,"$200,000 or more",2,2,0,0,0,0,0,471387.9,9,"200000",1446.568,10779.52
59305,6400386,"$200,000 or more",2,2,0,0,0,0,0,320813.1,12,"200000",436.7108,6409.533
59305,6400430,"$200,000 or more",2,2,0,0,0,0,0,691092.8,12,"200000",436.7108,18028.34
59305,6400482,"$150,000 to $199,999",2,2,0,0,0,0,0,183691.5,15,"200000",436.7108,3291.507
59305,6400496,"$200,000 or more",5,2,1,0,1,0,1,603646.3,13,"201101",527.0127,15133.2
59305,6400506,"$50,000 to $74,999",2,1,0,0,0,1,0,61058.44,19,"110000",239.3903,728.4633
59305,6400511,"$200,000 or more",5,4,0,0,1,1,0,265136.1,16,"411000",827.6319,4794.891
59305,6400596,"$150,000 to $199,999",1,1,0,0,0,0,0,181104.5,17,"100000",219.456,3263.272
59305,6400662,"$100,000 to $149,999",2,2,0,0,0,0,0,135879.7,14,"200000",436.7108,2288.571
59305,6400683,"$25,000 to $34,999",3,1,0,0,0,2,0,31098.03,21,"120000",3.411882,0
59305,6400743,"$75,000 to $99,999",2,2,0,0,0,0,0,77615.78,7,"200000",436.7108,1038.767
59305,6400849,"$100,000 to $149,999",2,2,0,0,0,0,0,111766.9,6,"200000",332.814,2282.762
59305,6400856,"$75,000 to $99,999",5,2,0,0,2,1,0,76478.16,11,"212000",557.3842,269.2433
59305,6400887,"$25,000 to $34,999",3,3,0,0,0,0,0,25354.73,16,"300000",3.411882,288.505
59305,6400950,"$200,000 or more",2,2,0,0,0,0,0,724416,9,"200000",436.7108,19173.56
59305,6401072,"$200,000 or more",2,2,0,0,0,0,0,442515,7,"200000",436.7108,9837.674
59305,6401101,"$200,000 or more",3,2,0,0,0,1,0,1083520,12,"210000",377.7055,31556.5
59305,6401176,"$150,000 to $199,999",1,1,0,0,0,0,0,168892.2,14,"100000",219.456,3706.794
59305,6401295,"$200,000 or more",2,1,0,0,0,1,0,325987.1,7,"110000",295.6972,8678.333
59305,6401304,"$100,000 to $149,999",1,1,0,0,0,0,0,100383.5,12,"100000",549.728,2002.102
59305,6401316,"$200,000 or more",2,2,0,0,0,0,0,319777.7,9,"200000",436.7108,6358.703
59305,6401358,"$75,000 to $99,999",2,2,0,0,0,0,0,97382.58,9,"200000",436.7108,1364.499
59305,6401445,"Less than $15,000",1,1,0,0,0,0,0,620.4274,43,"100000",1.918727,0
59305,6401516,"$100,000 to $149,999",2,2,0,0,0,0,0,131843.4,12,"200000",580.9337,2184.048
59305,6401568,"$75,000 to $99,999",2,2,0,0,0,0,0,76581.39,9,"200000",369.5696,1021.016
59305,6401577,"$200,000 or more",5,2,0,1,2,0,1,725451.4,14,"202011",508.8491,19250.77
59305,6401636,"$100,000 to $149,999",3,3,0,0,0,0,0,147987.8,27,"300000",692.7442,3276.147
59305,6401717,"$100,000 to $149,999",2,2,0,0,0,0,0,143848.2,23,"200000",667.4984,2500.247
59305,6401784,"$150,000 to $199,999",3,3,0,0,0,0,0,193005.1,10,"300000",445.2079,3507.003
59305,6401835,"$200,000 or more",4,2,1,0,0,0,1,319777.7,10,"200101",378.9855,6052.37
59305,6401875,"$100,000 to $149,999",2,2,0,0,0,0,0,118462.8,13,"200000",480.6971,1837.553
59305,6401992,"$150,000 to $199,999",4,4,0,0,0,0,0,192073.9,11,"400000",650.6667,3463.182
59305,6402063,"$200,000 or more",3,3,0,0,0,0,0,348754.8,7,"300000",428.5675,9371.442
59305,6402113,"$200,000 or more",3,3,0,0,0,0,0,240713.6,13,"300000",532.4643,4539.183
59305,6402163,"$200,000 or more",2,2,0,0,0,0,0,263894.3,39,"200000",302.4284,5099.645
59305,6402203,"$150,000 to $199,999",3,2,0,0,0,1,0,150057.6,12,"210000",304.1943,2407.693
59305,6402219,"$75,000 to $99,999",1,1,0,0,0,0,0,80927.45,21,"100000",219.456,1461.812
59305,6402233,"$150,000 to $199,999",4,2,0,0,1,1,0,188348.3,12,"211000",1058.376,3078.296
59305,6402284,"$200,000 or more",1,1,0,0,0,0,0,227673.4,13,"100000",219.456,5471.312
59305,6402375,"$25,000 to $34,999",1,1,0,0,0,0,0,31046.93,8,"100000",219.3859,369.1925
59305,6402376,"$50,000 to $74,999",1,1,0,0,0,0,0,56918.85,25,"100000",316.6234,871.2675
59305,6402384,"$50,000 to $74,999",1,1,0,0,0,0,0,57953.24,29,"100000",99.16741,898.0533
59305,6402421,"$200,000 or more",2,2,0,0,0,0,0,220429.6,23,"200000",195.6364,5235.017
59305,6402439,"$35,000 to $49,999",4,2,0,0,0,2,0,43464.67,30,"220000",80.49176,0
59305,6402465,"$100,000 to $149,999",2,2,0,0,0,0,0,116941.9,8,"200000",436.7108,1798.167
59305,6402466,"$100,000 to $149,999",3,2,0,0,0,1,0,133002.5,26,"210000",676.0662,2737.092
59305,6402472,"$100,000 to $149,999",1,1,0,0,0,0,0,134534.6,14,"100000",219.456,2946.108
59305,6402532,"$150,000 to $199,999",2,2,0,0,0,0,0,165612.2,7,"200000",369.5696,2945.983
59305,6402576,"$150,000 to $199,999",2,2,0,0,0,0,0,169720.1,7,"200000",436.7108,3030.115
59305,6402601,"$200,000 or more",3,2,0,0,1,0,0,419126.8,8,"201000",1664.168,9157.389
59305,6402620,"$200,000 or more",4,2,0,0,0,2,0,351859,9,"220000",519.6379,6809.086
59305,6402651,"$200,000 or more",3,2,0,0,0,1,0,295355.2,9,"210000",511.9879,5629.996
59305,6402689,"$200,000 or more",2,2,0,0,0,0,0,230261.4,11,"200000",1318.203,4332.151
59305,6402885,"$100,000 to $149,999",1,1,0,0,0,0,0,136915.2,18,"100000",724.3848,2977.912
59305,6402898,"Less than $15,000",3,1,0,0,1,1,0,10348.98,12,"111000",3.411882,0
59305,6402939,"$200,000 or more",2,2,0,0,0,0,0,606439.7,11,"200000",436.7108,15224.32
59305,6402966,"$100,000 to $149,999",2,1,0,0,1,0,0,119011.7,14,"101000",228.556,2350.358
59305,6403082,"$200,000 or more",3,2,1,0,0,0,0,272514.8,17,"200100",408.0911,6884.47
59305,6403198,"$100,000 to $149,999",1,1,0,0,0,0,0,111766.9,13,"100000",219.456,2316.762
59305,6403200,"$200,000 or more",4,3,0,0,1,0,0,479356.4,10,"301000",593.5103,11078.82
59305,6403230,"$35,000 to $49,999",1,1,0,0,0,0,0,41394.88,7,"100000",219.456,563.78
59305,6403248,"$100,000 to $149,999",2,2,0,0,0,0,0,125841.5,15,"200000",535.9723,2671.813
59305,6403261,"$150,000 to $199,999",3,3,0,0,0,0,0,187106.4,19,"300000",528.9923,3361.443
59305,6403397,"$200,000 or more",2,2,0,0,0,0,0,819418.1,13,"200000",1446.568,22438.5
59305,6403457,"$75,000 to $99,999",2,2,0,0,0,0,0,91897.88,12,"200000",281.6939,1270.372
59305,6403539,"$200,000 or more",5,2,0,0,1,2,0,792718.2,8,"221000",594.1539,21562.53
59305,6403633,"$35,000 to $49,999",2,2,0,0,0,0,0,36220.9,5,"200000",43.9581,331.26
59305,6403664,"$150,000 to $199,999",4,2,1,1,0,0,0,152644.6,47,"200110",378.9855,2221.974
59305,6403779,"$200,000 or more",4,4,0,0,0,0,0,375247.2,10,"400000",453.2191,7844.066
59305,6403781,"$200,000 or more",4,2,0,0,1,1,0,331162.1,9,"211000",1401.701,6314.362
59305,6403883,"$200,000 or more",2,2,0,0,0,0,0,309429.8,13,"200000",1446.568,6120.566
59305,6403900,"$200,000 or more",4,2,0,0,0,2,0,673707.5,12,"220000",463.2067,17472.49
59305,6403994,"$200,000 or more",2,2,0,0,0,0,0,361422,16,"200000",369.5696,7429.309
59305,6403996,"$150,000 to $199,999",2,2,0,0,0,0,0,158336.8,10,"200000",436.7108,3506.177
59305,6404029,"$150,000 to $199,999",3,2,1,0,0,0,0,162704.3,13,"200100",304.1943,2719.761
59305,6404106,"$200,000 or more",5,3,1,0,2,0,0,424300.8,14,"302100",649.8627,9001.872
59305,6404120,"$150,000 to $199,999",3,2,0,0,0,1,0,155232.6,54,"210000",340.9499,2536.28
59305,6404164,"$200,000 or more",4,2,0,0,0,2,0,201801.4,15,"220000",597.4891,3366.232
59305,6404198,"$200,000 or more",3,2,0,0,0,0,1,236988,26,"200001",304.1943,4314.998
59305,6404261,"$75,000 to $99,999",1,1,0,0,0,0,0,87964.76,20,"100000",219.456,1675.212
59305,6404349,"$200,000 or more",2,2,0,0,0,0,0,258720.3,17,"200000",436.7108,4980.574
59305,6404705,"$200,000 or more",3,3,0,0,0,0,0,289766.2,22,"300000",320.6191,7496.797
59305,6404716,"$200,000 or more",3,1,0,0,0,2,0,269069.3,26,"120000",303.8331,6821.658
59305,6404859,"$50,000 to $74,999",3,3,0,0,0,0,0,66232.42,20,"300000",291.3928,1112.445
59305,6405059,"$75,000 to $99,999",1,1,0,0,0,0,0,82583.29,9,"100000",416.3829,1504.69
59305,6405070,"$200,000 or more",2,2,0,0,0,0,0,839288.1,13,"200000",228.9172,23163
59305,6405104,"$100,000 to $149,999",3,3,0,0,0,0,0,116941.9,23,"300000",549.1047,1822.917
59305,6405271,"$35,000 to $49,999",1,1,0,0,0,0,0,47604.26,56,"100000",152.5634,670.3442
59305,6405366,"$50,000 to $74,999",2,2,0,0,0,0,0,64162.62,9,"200000",436.8351,794.3883
59305,6405369,"$200,000 or more",2,2,0,0,0,0,0,704753.5,26,"200000",302.4284,18539.44
59305,6405385,"$200,000 or more",4,2,1,0,1,0,0,595056.4,13,"201100",378.9855,14852.99
59305,6405390,"$200,000 or more",4,2,0,0,2,0,0,219394.2,9,"202000",452.4967,3757.272
59305,6405417,"$15,000 to $24,999",3,3,0,0,0,0,0,24733.28,11,"300000",3.411882,277.8392
59305,6405445,"$200,000 or more",3,3,0,0,0,0,0,209046.2,22,"300000",528.9923,3860.597
59305,6405457,"$15,000 to $24,999",1,1,0,0,0,0,0,21111.91,22,"100000",1.918727,203.3558
59305,6405488,"$200,000 or more",5,2,0,0,3,0,0,250441.1,14,"203000",527.0127,4290.044
59305,6405520,"$200,000 or more",2,2,0,0,0,0,0,219394.2,8,"200000",436.7108,4090.605
59305,6405589,"$50,000 to $74,999",1,1,0,0,0,0,0,62092.83,63,"100000",340.1933,1005.249
59305,6405592,"$200,000 or more",3,3,0,0,0,0,0,216911.5,13,"300000",532.4643,4008.421
59305,6405611,"$200,000 or more",4,2,1,0,0,1,0,219290.9,8,"210100",452.4967,3754.977
59305,6405618,"$200,000 or more",3,2,0,0,0,0,1,227673.4,12,"200001",304.1943,4107.96
59305,6405729,"$200,000 or more",3,3,0,0,0,0,0,285006.2,8,"300000",1642.116,5558.498
59305,6405754,"$200,000 or more",2,2,0,0,0,0,0,386424.1,7,"200000",436.7108,8179.377
59305,6405796,"$150,000 to $199,999",5,2,0,1,2,0,0,173962.9,16,"202010",490.2571,2501.68
59305,6405834,"$200,000 or more",2,2,0,0,0,0,0,220429.6,36,"200000",369.5696,5185.434
59305,6405891,"$100,000 to $149,999",2,2,0,0,0,0,0,129359.6,57,"200000",436.7108,2144.479
59305,6405913,"$150,000 to $199,999",4,2,1,0,1,0,0,196627.5,31,"201100",378.9855,3251.23
59305,6405961,"$50,000 to $74,999",3,2,0,0,0,1,0,50812.7,15,"210000",63.92078,328.7817
59305,6405995,"$200,000 or more",2,2,0,0,0,0,0,310464.1,22,"200000",228.9172,6171.368
59305,6406037,"$35,000 to $49,999",1,1,0,0,0,0,0,47087.07,19,"100000",137.194,644.4675
59305,6406051,"$100,000 to $149,999",1,1,0,0,0,0,0,113836.7,7,"100000",650.5083,2373.974
59305,6406088,"Less than $15,000",2,1,1,0,0,0,0,4346.058,6,"100100",2.893029,0
59305,6406105,"$200,000 or more",4,3,0,0,0,0,1,297011,10,"300001",509.6531,5695.102
59305,6406114,"$25,000 to $34,999",3,3,0,0,0,0,0,29080.36,17,"300000",3.411882,352.4425
59305,6406207,"$75,000 to $99,999",1,1,0,0,0,0,0,82790.78,13,"100000",98.91884,1541.229
59305,6406265,"$150,000 to $199,999",2,2,0,0,0,0,0,173859.7,76,"200000",228.9172,3114.897
59305,6406274,"$50,000 to $74,999",2,2,0,0,0,0,0,58677.92,21,"200000",44.11266,700.2617
59305,6406294,"Less than $15,000",2,2,0,0,0,0,0,10.22121,96,"200000",2.893029,0
59305,6406303,"$200,000 or more",2,2,0,0,0,0,0,223533.8,14,"200000",436.7108,4182.614
59305,6406322,"$35,000 to $49,999",1,1,0,0,0,0,0,41394.88,28,"100000",98.91884,563.78
59305,6406425,"$200,000 or more",4,3,0,0,0,1,0,333024.4,13,"310000",617.9655,6523.887
59305,6406487,"Less than $15,000",1,1,0,0,0,0,0,11797.32,12,"100000",1.918727,78.82083
59305,6406567,"$200,000 or more",4,2,0,0,0,2,0,210339.2,7,"220000",530.3479,3556.004
59305,6406726,"$75,000 to $99,999",1,1,0,0,0,0,0,78132.97,7,"100000",219.456,1420.614
59305,6406748,"$100,000 to $149,999",2,2,0,0,0,0,0,127289.8,16,"200000",265.6728,2090.882
59305,6406910,"$200,000 or more",4,2,0,0,0,2,0,612131.9,13,"220000",463.2067,15410
59305,6407079,"$200,000 or more",4,2,1,1,0,0,0,348754.8,13,"200110",378.9855,6719.229
59305,6407147,"$200,000 or more",5,3,0,0,2,0,0,279418.2,21,"302000",668.0263,7159.243
59305,6407149,"$150,000 to $199,999",1,1,0,0,0,0,0,195592.1,12,"100000",152.3148,4484.588
59305,6407166,"$75,000 to $99,999",2,2,0,0,0,0,0,93139.75,15,"200000",436.7108,1291.684
59305,6407179,"$100,000 to $149,999",2,2,0,0,0,0,0,120046.1,16,"200000",585.5884,2545.615
59305,6407250,"$200,000 or more",4,3,0,0,0,1,0,246301.5,7,"310000",614.4935,4528.113
59305,6407285,"$200,000 or more",3,3,0,0,0,0,0,340269.2,7,"300000",532.4643,6857.281
59305,6407308,"$15,000 to $24,999",2,2,0,0,0,0,0,17178.79,23,"200000",2.893029,89.3
59305,6407348,"$200,000 or more",3,2,0,0,0,1,0,537103.1,16,"210000",388.4155,12962.54
59305,6407378,"$75,000 to $99,999",2,2,0,0,0,0,0,75545.99,12,"200000",316.1736,1003.246
