"geoid","income_recode","size_recode","ipf"
"51059452700",2,4,21
"51059452700",3,4,21
"51059452700",4,4,36
"51059452700",5,4,35
"51059452700",6,4,11
"51059452700",7,4,40
"51059452700",8,4,25
"51059452700",9,4,40
"51059452700",1,5,40
"51059452700",2,5,15
"51059452700",3,5,13
"51059452700",4,5,30
"51059452700",5,5,53
"51059452700",6,5,16
"51059452700",7,5,64
"51059452700",8,5,20
"51059452700",9,5,23
"51059452600",1,1,31
"51059452600",2,1,36
"51059452600",3,1,21
"51059452600",4,1,26
"51059452600",5,1,184
"51059452600",6,1,35
"51059452600",7,1,138
"51059452600",8,1,174
"51059452600",9,1,46
"51059452600",1,2,8
"51059452600",2,2,12
"51059452600",3,2,10
"51059452600",4,2,14
"51059452600",5,2,99
"51059452600",6,2,27
"51059452600",7,2,119
"51059452600",8,2,253
"51059452600",9,2,141
"51059452600",1,3,4
"51059452600",2,3,8
"51059452600",3,3,8
"51059452600",4,3,20
"51059452600",5,3,64
"51059452600",6,3,10
"51059452600",7,3,77
"51059452600",8,3,163
"51059452600",9,3,76
"51059452600",1,4,2
"51059452600",2,4,16
"51059452600",3,4,10
"51059452600",4,4,17
"51059452600",5,4,71
"51059452600",6,4,9
"51059452600",7,4,48
"51059452600",8,4,193
"51059452600",9,4,87
"51059452600",1,5,5
"51059452600",2,5,6
"51059452600",3,5,4
"51059452600",4,5,9
"51059452600",5,5,46
"51059452600",6,5,11
"51059452600",7,5,40
"51059452600",8,5,48
"51059452600",9,5,32
"51059452502",1,1,42
"51059452502",2,1,23
"51059452502",3,1,32
"51059452502",4,1,27
"51059452502",5,1,57
"51059452502",6,1,28
"51059452502",7,1,51
"51059452502",8,1,25
"51059452502",9,1,3
"51059452502",1,2,36
"51059452502",2,2,19
"51059452502",3,2,56
"51059452502",4,2,38
"51059452502",5,2,91
"51059452502",6,2,32
"51059452502",7,2,92
"51059452502",8,2,91
"51059452502",9,2,11
"51059452502",1,3,9
"51059452502",2,3,8
"51059452502",3,3,21
"51059452502",4,3,33
"51059452502",5,3,31
"51059452502",6,3,10
"51059452502",7,3,39
"51059452502",8,3,32
"51059452502",9,3,5
"51059452502",1,4,10
"51059452502",2,4,24
"51059452502",3,4,63
"51059452502",4,4,47
"51059452502",5,4,50
"51059452502",6,4,10
"51059452502",7,4,31
"51059452502",8,4,36
"51059452502",9,4,6
"51059452502",1,5,23
"51059452502",2,5,11
"51059452502",3,5,24
"51059452502",4,5,26
"51059452502",5,5,50
"51059452502",6,5,13
"51059452502",7,5,35
"51059452502",8,5,22
"51059452502",9,5,3
"51059452501",1,1,6
"51059452501",2,1,9
"51059452501",3,1,14
"51059452501",4,1,34
"51059452501",5,1,41
"51059452501",6,1,47
"51059452501",7,1,60
"51059452501",8,1,32
"51059452501",9,1,31
"51059452501",1,2,2
"51059452501",2,2,3
"51059452501",3,2,7
"51059452501",4,2,20
"51059452501",5,2,26
"51059452501",6,2,38
"51059452501",7,2,58
"51059452501",8,2,61
"51059452501",9,2,107
"51059452501",1,3,1
"51059452501",2,3,2
"51059452501",3,3,5
"51059452501",4,3,31
"51059452501",5,3,15
"51059452501",6,3,16
"51059452501",7,3,37
"51059452501",8,3,33
"51059452501",9,3,61
"51059452501",1,4,0
"51059452501",2,4,4
"51059452501",3,4,6
"51059452501",4,4,27
"51059452501",5,4,14
"51059452501",6,4,14
"51059452501",7,4,21
"51059452501",8,4,27
"51059452501",9,4,67
"51059452501",1,5,1
"51059452501",2,5,2
"51059452501",3,5,4
"51059452501",4,5,26
"51059452501",5,5,20
"51059452501",6,5,24
"51059452501",7,5,34
"51059452501",8,5,25
"51059452501",9,5,54
"51059452400",1,1,49
"51059452400",2,1,47
"51059452400",3,1,34
"51059452400",4,1,30
"51059452400",5,1,104
"51059452400",6,1,87
"51059452400",7,1,104
"51059452400",8,1,92
"51059452400",9,1,39
"51059452400",1,2,11
"51059452400",2,2,12
"51059452400",3,2,14
"51059452400",4,2,15
"51059452400",5,2,50
"51059452400",6,2,55
"51059452400",7,2,78
"51059452400",8,2,115
"51059452400",9,2,104
"51059452400",1,3,8
"51059452400",2,3,18
"51059452400",3,3,16
"51059452400",4,3,29
"51059452400",5,3,55
"51059452400",6,3,37
"51059452400",7,3,82
"51059452400",8,3,197
"51059452400",9,3,91
"51059452400",1,4,3
"51059452400",2,4,17
"51059452400",3,4,14
"51059452400",4,4,18
"51059452400",5,4,30
"51059452400",6,4,21
"51059452400",7,4,30
"51059452400",8,4,57
"51059452400",9,4,61
"51059452400",1,5,13
"51059452400",2,5,20
"51059452400",3,5,11
"51059452400",4,5,16
"51059452400",5,5,65
"51059452400",6,5,48
"51059452400",7,5,61
"51059452400",8,5,162
"51059452400",9,5,53
"51059452302",1,1,39
"51059452302",2,1,30
"51059452302",3,1,31
"51059452302",4,1,38
"51059452302",5,1,56
"51059452302",6,1,54
"51059452302",7,1,53
"51059452302",8,1,13
"51059452302",9,1,20
"51059452302",1,2,19
"51059452302",2,2,23
"51059452302",3,2,31
"51059452302",4,2,51
"51059452302",5,2,61
"51059452302",6,2,75
"51059452302",7,2,76
"51059452302",8,2,29
"51059452302",9,2,105
"51059452302",1,3,7
"51059452302",2,3,11
"51059452302",3,3,16
"51059452302",4,3,46
"51059452302",5,3,26
"51059452302",6,3,22
"51059452302",7,3,37
"51059452302",8,3,13
"51059452302",9,3,42
"51059452302",1,4,4
"51059452302",2,4,23
"51059452302",3,4,24
"51059452302",4,4,48
"51059452302",5,4,27
"51059452302",6,4,22
"51059452302",7,4,23
"51059452302",8,4,10
"51059452302",9,4,49
"51059452302",1,5,21
"51059452302",2,5,36
"51059452302",3,5,26
"51059452302",4,5,104
"51059452302",5,5,52
"51059452302",6,5,49
"51059452302",7,5,39
"51059452302",8,5,8
"51059452302",9,5,36
"51059452301",1,1,93
"51059452301",2,1,69
"51059452301",3,1,59
"51059452301",4,1,38
"51059452301",5,1,43
"51059452301",6,1,52
"51059452301",7,1,85
"51059452301",8,1,24
"51059452301",9,1,4
"51059452301",1,2,58
"51059452301",2,2,73
"51059452301",3,2,60
"51059452301",4,2,32
"51059452301",5,2,32
"51059452301",6,2,52
"51059452301",7,2,114
"51059452301",8,2,54
"51059452301",9,2,12
"51059452301",1,3,3
"51059452301",2,3,4
"51059452301",3,3,6
"51059452301",4,3,12
"51059452301",5,3,8
"51059452301",6,3,7
"51059452301",7,3,19
"51059452301",8,3,11
"51059452301",9,3,5
"51059452301",1,4,15
"51059452301",2,4,94
"51059452301",3,4,55
"51059452301",4,4,35
"51059452301",5,4,16
"51059452301",6,4,17
"51059452301",7,4,37
"51059452301",8,4,20
"51059452301",9,4,6
"51059452301",1,5,7
"51059452301",2,5,6
"51059452301",3,5,6
"51059452301",4,5,9
"51059452301",5,5,11
"51059452301",6,5,12
"51059452301",7,5,19
"51059452301",8,5,8
"51059452301",9,5,3
"51059452200",1,1,26
"51059452200",2,1,24
"51059452200",3,1,25
"51059452200",4,1,25
"51059452200",5,1,37
"51059452200",6,1,50
"51059452200",7,1,41
"51059452200",8,1,28
"51059452200",9,1,18
"51059452200",1,2,15
"51059452200",2,2,38
"51059452200",3,2,46
"51059452200",4,2,48
"51059452200",5,2,46
"51059452200",6,2,134
"51059452200",7,2,74
"51059452200",8,2,166
"51059452200",9,2,131
"51059452200",1,3,10
"51059452200",2,3,93
"51059452200",3,3,70
"51059452200",4,3,121
"51059452200",5,3,31
"51059452200",6,3,94
"51059452200",7,3,52
"51059452200",8,3,144
"51059452200",9,3,84
"51059452200",1,4,2
"51059452200",2,4,12
"51059452200",3,4,14
"51059452200",4,4,19
"51059452200",5,4,13
"51059452200",6,4,16
"51059452200",7,4,14
"51059452200",8,4,23
"51059452200",9,4,34
"51059452200",1,5,8
"51059452200",2,5,11
"51059452200",3,5,11
"51059452200",4,5,19
"51059452200",5,5,20
"51059452200",6,5,34
"51059452200",7,5,22
"51059452200",8,5,24
"51059452200",9,5,24
"51059452102",1,1,19
"51059452102",2,1,13
"51059452102",3,1,9
"51059452102",4,1,17
"51059452102",5,1,42
"51059452102",6,1,34
"51059452102",7,1,51
"51059452102",8,1,31
"51059452102",9,1,21
"51059452102",1,2,5
"51059452102",2,2,5
"51059452102",3,2,5
"51059452102",4,2,10
"51059452102",5,2,26
"51059452102",6,2,28
"51059452102",7,2,49
"51059452102",8,2,59
"51059452102",9,2,72
"51059452102",1,3,3
"51059452102",2,3,4
"51059452102",3,3,4
"51059452102",4,3,17
"51059452102",5,3,20
"51059452102",6,3,14
"51059452102",7,3,40
"51059452102",8,3,46
"51059452102",9,3,52
"51059452102",1,4,1
"51059452102",2,4,5
"51059452102",3,4,4
"51059452102",4,4,10
"51059452102",5,4,13
"51059452102",6,4,9
"51059452102",7,4,16
"51059452102",8,4,22
"51059452102",9,4,36
"51059452102",1,5,5
"51059452102",2,5,4
"51059452102",3,5,3
"51059452102",4,5,11
"51059452102",5,5,29
"51059452102",6,5,20
"51059452102",7,5,38
"51059452102",8,5,45
"51059452102",9,5,42
"51059452101",1,1,48
"51059452101",2,1,11
"51059452101",3,1,20
"51059452101",4,1,12
"51059452101",5,1,29
"51059452101",6,1,50
"51059452101",7,1,69
"51059452101",8,1,29
"51059452101",9,1,23
"51059452101",1,2,61
"51059452101",2,2,5
"51059452101",3,2,18
"51059452101",4,2,9
"51059452101",5,2,26
"51059452101",6,2,87
"51059452101",7,2,184
"51059452101",8,2,124
"51059452101",9,2,178
"51059452101",1,3,20
"51059452101",2,3,3
"51059452101",3,3,12
"51059452101",4,3,12
"51059452101",5,3,13
"51059452101",6,3,28
"51059452101",7,3,86
"51059452101",8,3,50
"51059452101",9,3,74
"51059452101",1,4,10
"51059452101",2,4,6
"51059452101",3,4,14
"51059452101",4,4,9
"51059452101",5,4,12
"51059452101",6,4,25
"51059452101",7,4,48
"51059452101",8,4,38
"51059452101",9,4,76
"51059452101",1,5,29
"51059452101",2,5,3
"51059452101",3,5,7
"51059452101",4,5,6
"51059452101",5,5,13
"51059452101",6,5,33
"51059452101",7,5,59
"51059452101",8,5,26
"51059452101",9,5,39
"51059452000",1,1,77
"51059452000",2,1,0
"51059452000",3,1,8
"51059452000",4,1,1
"51059452000",5,1,24
"51059452000",6,1,27
"51059452000",7,1,58
"51059452000",8,1,24
"51059452000",9,1,43
"51059452000",1,2,15
"51059452000",2,2,0
"51059452000",3,2,4
"51059452000",4,2,1
"51059452000",5,2,14
"51059452000",6,2,19
"51059452000",7,2,46
"51059452000",8,2,37
"51059452000",9,2,105
"51059452000",1,3,8
"51059452000",2,3,0
"51059452000",3,3,3
"51059452000",4,3,1
"51059452000",5,3,8
"51059452000",6,3,8
"51059452000",7,3,31
"51059452000",8,3,21
"51059452000",9,3,69
"51059452000",1,4,3
"51059452000",2,4,0
"51059452000",3,4,4
"51059452000",4,4,1
"51059452000",5,4,7
"51059452000",6,4,7
"51059452000",7,4,16
"51059452000",8,4,15
"51059452000",9,4,65
"51059452000",1,5,39
"51059452000",2,5,0
"51059452000",3,5,2
"51059452000",4,5,0
"51059452000",5,5,10
"51059452000",6,5,11
"51059452000",7,5,30
"51059452000",8,5,15
"51059452000",9,5,106
"51059451900",1,1,28
"51059451900",2,1,27
"51059451900",3,1,34
"51059451900",4,1,48
"51059451900",5,1,226
"51059451900",6,1,133
"51059451900",7,1,175
"51059451900",8,1,50
"51059451900",9,1,39
"51059451900",1,2,7
"51059451900",2,2,9
"51059451900",3,2,16
"51059451900",4,2,25
"51059451900",5,2,114
"51059451900",6,2,93
"51059451900",7,2,143
"51059451900",8,2,85
"51059451900",9,2,120
"51059451900",1,3,3
"51059451900",2,3,5
"51059451900",3,3,11
"51059451900",4,3,32
"51059451900",5,3,56
"51059451900",6,3,32
"51059451900",7,3,76
"51059451900",8,3,38
"51059451900",9,3,55
"51059451900",1,4,2
"51059451900",2,4,10
"51059451900",3,4,14
"51059451900",4,4,28
"51059451900",5,4,59
"51059451900",6,4,31
"51059451900",7,4,47
"51059451900",8,4,31
"51059451900",9,4,61
"51059451900",1,5,3
"51059451900",2,5,2
"51059451900",3,5,3
"51059451900",4,5,6
"51059451900",5,5,13
"51059451900",6,5,11
"51059451900",7,5,15
"51059451900",8,5,7
"51059451900",9,5,11
"51059451800",1,1,6
"51059451800",2,1,3
"51059451800",3,1,8
"51059451800",4,1,40
"51059451800",5,1,41
"51059451800",6,1,82
"51059451800",7,1,117
"51059451800",8,1,28
"51059451800",9,1,29
"51059451800",1,2,1
"51059451800",2,2,1
"51059451800",3,2,4
"51059451800",4,2,24
"51059451800",5,2,26
"51059451800",6,2,70
"51059451800",7,2,119
"51059451800",8,2,53
"51059451800",9,2,103
"51059451800",1,3,1
"51059451800",2,3,1
"51059451800",3,3,3
"51059451800",4,3,31
"51059451800",5,3,14
"51059451800",6,3,24
"51059451800",7,3,64
"51059451800",8,3,24
"51059451800",9,3,47
"51059451800",1,4,0
"51059451800",2,4,1
"51059451800",3,4,3
"51059451800",4,4,17
"51059451800",5,4,10
"51059451800",6,4,14
"51059451800",7,4,22
"51059451800",8,4,14
"51059451800",9,4,35
"51059451800",1,5,1
"51059451800",2,5,1
"51059451800",3,5,2
"51059451800",4,5,20
"51059451800",5,5,16
"51059451800",6,5,37
"51059451800",7,5,59
"51059451800",8,5,14
"51059451800",9,5,30
"51059451602",1,1,85
"51059451602",2,1,30
"51059451602",3,1,17
"51059451602",4,1,62
"51059451602",5,1,79
"51059451602",6,1,10
"51059451602",7,1,64
"51059451602",8,1,14
"51059451602",9,1,19
"51059451602",1,2,35
"51059451602",2,2,13
"51059451602",3,2,9
"51059451602",4,2,55
"51059451602",5,2,64
"51059451602",6,2,9
"51059451602",7,2,71
"51059451602",8,2,29
"51059451602",9,2,74
"51059451602",1,3,15
"51059451602",2,3,8
"51059451602",3,3,7
"51059451602",4,3,68
"51059451602",5,3,33
"51059451602",6,3,3
"51059451602",7,3,40
"51059451602",8,3,13
"51059451602",9,3,35
"51059451602",1,4,4
"51059451602",2,4,10
"51059451602",3,4,7
"51059451602",4,4,30
"51059451602",5,4,20
"51059451602",6,4,3
"51059451602",7,4,17
"51059451602",8,4,9
"51059451602",9,4,29
"51059451602",1,5,8
"51059451602",2,5,4
"51059451602",3,5,3
"51059451602",4,5,12
"51059451602",5,5,17
"51059451602",6,5,3
"51059451602",7,5,16
"51059451602",8,5,5
"51059451602",9,5,12
"51059451601",1,1,36
"51059451601",2,1,22
"51059451601",3,1,24
"51059451601",4,1,23
"51059451601",5,1,51
"51059451601",6,1,37
"51059451601",7,1,47
"51059451601",8,1,6
"51059451601",9,1,12
"51059451601",1,2,19
"51059451601",2,2,14
"51059451601",3,2,21
"51059451601",4,2,22
"51059451601",5,2,56
"51059451601",6,2,44
"51059451601",7,2,68
"51059451601",8,2,13
"51059451601",9,2,53
"51059451601",1,3,11
"51059451601",2,3,12
"51059451601",3,3,19
"51059451601",4,3,35
"51059451601",5,3,36
"51059451601",6,3,18
"51059451601",7,3,44
"51059451601",8,3,6
"51059451601",9,3,28
"51059451601",1,4,17
"51059451601",2,4,54
"51059451601",3,4,50
"51059451601",4,4,51
"51059451601",5,4,69
"51059451601",6,4,24
"51059451601",7,4,37
"51059451601",8,4,5
"51059451601",9,4,35
"51059451601",1,5,174
"51059451601",2,5,69
"51059451601",3,5,43
"51059451601",4,5,45
"51059451601",5,5,133
"51059451601",6,5,37
"51059451601",7,5,55
"51059451601",8,5,4
"51059451601",9,5,19
"51059451502",1,1,101
"51059451502",2,1,43
"51059451502",3,1,60
"51059451502",4,1,51
"51059451502",5,1,128
"51059451502",6,1,97
"51059451502",7,1,144
"51059451502",8,1,61
"51059451502",9,1,30
"51059451502",1,2,28
"51059451502",2,2,15
"51059451502",3,2,31
"51059451502",4,2,30
"51059451502",5,2,82
"51059451502",6,2,79
"51059451502",7,2,140
"51059451502",8,2,116
"51059451502",9,2,103
"51059451502",1,3,13
"51059451502",2,3,10
"51059451502",3,3,22
"51059451502",4,3,39
"51059451502",5,3,44
"51059451502",6,3,29
"51059451502",7,3,79
"51059451502",8,3,54
"51059451502",9,3,49
"51059451502",1,4,9
"51059451502",2,4,20
"51059451502",3,4,33
"51059451502",4,4,38
"51059451502",5,4,50
"51059451502",6,4,30
"51059451502",7,4,55
"51059451502",8,4,51
"51059451502",9,4,57
"51059451502",1,5,8
"51059451502",2,5,5
"51059451502",3,5,7
"51059451502",4,5,11
"51059451502",5,5,22
"51059451502",6,5,19
"51059451502",7,5,27
"51059451502",8,5,15
"51059451502",9,5,17
"51059451501",1,1,161
"51059451501",2,1,57
"51059451501",3,1,104
"51059451501",4,1,29
"51059451501",5,1,106
"51059451501",6,1,95
"51059451501",7,1,92
"51059451501",8,1,54
"51059451501",9,1,22
"51059451501",1,2,109
"51059451501",2,2,30
"51059451501",3,2,111
"51059451501",4,2,19
"51059451501",5,2,89
"51059451501",6,2,99
"51059451501",7,2,108
"51059451501",8,2,133
"51059451501",9,2,82
"51059451501",1,3,38
"51059451501",2,3,17
"51059451501",3,3,64
"51059451501",4,3,25
"51059451501",5,3,45
"51059451501",6,3,34
"51059451501",7,3,59
"51059451501",8,3,59
"51059451501",9,3,39
"51059451501",1,4,10
"51059451501",2,4,22
"51059451501",3,4,44
"51059451501",4,4,18
"51059451501",5,4,31
"51059451501",6,4,24
"51059451501",7,4,27
"51059451501",8,4,36
"51059451501",9,4,35
"51059451501",1,5,15
"51059451501",2,5,8
"51059451501",3,5,13
"51059451501",4,5,9
"51059451501",5,5,26
"51059451501",6,5,24
"51059451501",7,5,26
"51059451501",8,5,18
"51059451501",9,5,15
"51059451400",1,1,150
"51059451400",2,1,51
"51059451400",3,1,94
"51059451400",4,1,42
"51059451400",5,1,71
"51059451400",6,1,62
"51059451400",7,1,54
"51059451400",8,1,3
"51059451400",9,1,8
"51059451400",1,2,18
"51059451400",2,2,11
"51059451400",3,2,23
"51059451400",4,2,17
"51059451400",5,2,32
"51059451400",6,2,37
"51059451400",7,2,41
"51059451400",8,2,5
"51059451400",9,2,23
"51059451400",1,3,24
"51059451400",2,3,13
"51059451400",3,3,41
"51059451400",4,3,36
"51059451400",5,3,25
"51059451400",6,3,20
"51059451400",7,3,31
"51059451400",8,3,2
"51059451400",9,3,12
"51059451400",1,4,14
"51059451400",2,4,23
"51059451400",3,4,55
"51059451400",4,4,29
"51059451400",5,4,23
"51059451400",6,4,17
"51059451400",7,4,17
"51059451400",8,4,2
"51059451400",9,4,13
"51059451400",1,5,35
"51059451400",2,5,12
"51059451400",3,5,25
"51059451400",4,5,18
"51059451400",5,5,26
"51059451400",6,5,23
"51059451400",7,5,20
"51059451400",8,5,1
"51059451400",9,5,6
"51059451300",1,1,15
"51059451300",2,1,13
"51059451300",3,1,7
"51059451300",4,1,4
"51059451300",5,1,22
"51059451300",6,1,20
"51059451300",7,1,42
"51059451300",8,1,24
"51059451300",9,1,24
"51059451300",1,2,5
"51059451300",2,2,5
"51059451300",3,2,4
"51059451300",4,2,2
"51059451300",5,2,15
"51059451300",6,2,17
"51059451300",7,2,47
"51059451300",8,2,55
"51059451300",9,2,105
"51059451300",1,3,2
"51059451300",2,3,4
"51059451300",3,3,3
"51059451300",4,3,3
"51059451300",5,3,9
"51059451300",6,3,7
"51059451300",7,3,32
"51059451300",8,3,33
"51059451300",9,3,69
"51059451300",1,4,1
"51059451300",2,4,8
"51059451300",3,4,4
"51059451300",4,4,2
"51059451300",5,4,9
"51059451300",6,4,7
"51059451300",7,4,22
"51059451300",8,4,34
"51059451300",9,4,118
"51059451300",1,5,3
"51059451300",2,5,3
"51059451300",3,5,2
"51059451300",4,5,2
"51059451300",5,5,9
"51059451300",6,5,8
"51059451300",7,5,20
"51059451300",8,5,16
"51059451300",9,5,34
"51059451200",1,1,0
"51059451200",2,1,0
"51059451200",3,1,1
"51059451200",4,1,9
"51059451200",5,1,9
"51059451200",6,1,13
"51059451200",7,1,30
"51059451200",8,1,11
"51059451200",9,1,29
"51059451200",1,2,0
"51059451200",2,2,0
"51059451200",3,2,1
"51059451200",4,2,6
"51059451200",5,2,6
"51059451200",6,2,11
"51059451200",7,2,35
"51059451200",8,2,26
"51059451200",9,2,196
"51059451200",1,3,0
"51059451200",2,3,0
"51059451200",3,3,1
"51059451200",4,3,8
"51059451200",5,3,3
"51059451200",6,3,4
"51059451200",7,3,18
"51059451200",8,3,11
"51059451200",9,3,59
"51059451200",1,4,0
"51059451200",2,4,0
"51059451200",3,4,1
"51059451200",4,4,6
"51059451200",5,4,3
"51059451200",6,4,3
"51059451200",7,4,9
"51059451200",8,4,8
"51059451200",9,4,48
"51059451200",1,5,0
"51059451200",2,5,0
"51059451200",3,5,0
"51059451200",4,5,4
"51059451200",5,5,3
"51059451200",6,5,4
"51059451200",7,5,11
"51059451200",8,5,6
"51059451200",9,5,27
"51059451100",1,1,3
"51059451100",2,1,3
"51059451100",3,1,2
"51059451100",4,1,5
"51059451100",5,1,7
"51059451100",6,1,18
"51059451100",7,1,21
"51059451100",8,1,10
"51059451100",9,1,10
"51059451100",1,2,1
"51059451100",2,2,1
"51059451100",3,2,1
"51059451100",4,2,5
"51059451100",5,2,5
"51059451100",6,2,36
"51059451100",7,2,50
"51059451100",8,2,56
"51059451100",9,2,148
"51059451100",1,3,0
"51059451100",2,3,1
"51059451100",3,3,1
"51059451100",4,3,7
"51059451100",5,3,3
"51059451100",6,3,13
"51059451100",7,3,27
"51059451100",8,3,25
"51059451100",9,3,65
"51059451100",1,4,0
"51059451100",2,4,2
"51059451100",3,4,1
"51059451100",4,4,5
"51059451100",5,4,2
"51059451100",6,4,12
"51059451100",7,4,16
"51059451100",8,4,20
"51059451100",9,4,74
"51059451100",1,5,1
"51059451100",2,5,1
"51059451100",3,5,1
"51059451100",4,5,4
"51059451100",5,5,3
"51059451100",6,5,20
"51059451100",7,5,25
"51059451100",8,5,19
"51059451100",9,5,81
"51059451000",1,1,13
"51059451000",2,1,2
"51059451000",3,1,6
"51059451000",4,1,30
"51059451000",5,1,23
"51059451000",6,1,24
"51059451000",7,1,48
"51059451000",8,1,29
"51059451000",9,1,21
"51059451000",1,2,4
"51059451000",2,2,1
"51059451000",3,2,3
"51059451000",4,2,35
"51059451000",5,2,18
"51059451000",6,2,24
"51059451000",7,2,69
"51059451000",8,2,100
"51059451000",9,2,121
"51059451000",1,3,2
"51059451000",2,3,1
"51059451000",3,3,2
"51059451000",4,3,21
"51059451000",5,3,7
"51059451000",6,3,7
"51059451000",7,3,24
"51059451000",8,3,23
"51059451000",9,3,31
"51059451000",1,4,1
"51059451000",2,4,1
"51059451000",3,4,3
"51059451000",4,4,26
"51059451000",5,4,8
"51059451000",6,4,7
"51059451000",7,4,18
"51059451000",8,4,27
"51059451000",9,4,46
"51059451000",1,5,3
"51059451000",2,5,0
"51059451000",3,5,1
"51059451000",4,5,31
"51059451000",5,5,10
"51059451000",6,5,11
"51059451000",7,5,29
"51059451000",8,5,30
"51059451000",9,5,36
"51059450900",1,1,2
"51059450900",2,1,4
"51059450900",3,1,2
"51059450900",4,1,4
"51059450900",5,1,10
"51059450900",6,1,11
"51059450900",7,1,15
"51059450900",8,1,7
"51059450900",9,1,6
"51059450900",1,2,1
"51059450900",2,2,3
"51059450900",3,2,1
"51059450900",4,2,5
"51059450900",5,2,16
"51059450900",6,2,29
"51059450900",7,2,64
"51059450900",8,2,50
"51059450900",9,2,99
"51059450900",1,3,0
"51059450900",2,3,2
"51059450900",3,3,1
"51059450900",4,3,7
"51059450900",5,3,8
"51059450900",6,3,10
"51059450900",7,3,33
"51059450900",8,3,22
"51059450900",9,3,43
"51059450900",1,4,0
"51059450900",2,4,3
"51059450900",3,4,1
"51059450900",4,4,5
"51059450900",5,4,7
"51059450900",6,4,8
"51059450900",7,4,17
"51059450900",8,4,15
"51059450900",9,4,39
"51059450900",1,5,0
"51059450900",2,5,1
"51059450900",3,5,0
"51059450900",4,5,3
"51059450900",5,5,7
"51059450900",6,5,10
"51059450900",7,5,16
"51059450900",8,5,9
"51059450900",9,5,16
"51059450800",1,1,18
"51059450800",2,1,0
"51059450800",3,1,20
"51059450800",4,1,16
"51059450800",5,1,47
"51059450800",6,1,49
"51059450800",7,1,55
"51059450800",8,1,29
"51059450800",9,1,20
"51059450800",1,2,7
"51059450800",2,2,0
"51059450800",3,2,15
"51059450800",4,2,12
"51059450800",5,2,47
"51059450800",6,2,65
"51059450800",7,2,85
"51059450800",8,2,94
"51059450800",9,2,106
"51059450800",1,3,4
"51059450800",2,3,0
"51059450800",3,3,11
"51059450800",4,3,17
"51059450800",5,3,26
"51059450800",6,3,25
"51059450800",7,3,50
"51059450800",8,3,47
"51059450800",9,3,53
"51059450800",1,4,2
"51059450800",2,4,0
"51059450800",3,4,14
"51059450800",4,4,14
"51059450800",5,4,23
"51059450800",6,4,22
"51059450800",7,4,28
"51059450800",8,4,36
"51059450800",9,4,54
"51059450800",1,5,4
"51059450800",2,5,0
"51059450800",3,5,6
"51059450800",4,5,8
"51059450800",5,5,24
"51059450800",6,5,25
"51059450800",7,5,29
"51059450800",8,5,20
"51059450800",9,5,24
"51059450702",1,1,49
"51059450702",2,1,39
"51059450702",3,1,35
"51059450702",4,1,23
"51059450702",5,1,99
"51059450702",6,1,50
"51059450702",7,1,71
"51059450702",8,1,8
"51059450702",9,1,18
"51059450702",1,2,14
"51059450702",2,2,15
"51059450702",3,2,18
"51059450702",4,2,14
"51059450702",5,2,67
"51059450702",6,2,42
"51059450702",7,2,71
"51059450702",8,2,15
"51059450702",9,2,61
"51059450702",1,3,5
"51059450702",2,3,7
"51059450702",3,3,10
"51059450702",4,3,15
"51059450702",5,3,25
"51059450702",6,3,13
"51059450702",7,3,32
"51059450702",8,3,7
"51059450702",9,3,25
"51059450702",1,4,6
"51059450702",2,4,38
"51059450702",3,4,27
"51059450702",4,4,20
"51059450702",5,4,80
"51059450702",6,4,19
"51059450702",7,4,34
"51059450702",8,4,6
"51059450702",9,4,39
"51059450702",1,5,20
"51059450702",2,5,30
"51059450702",3,5,17
"51059450702",4,5,14
"51059450702",5,5,142
"51059450702",6,5,28
"51059450702",7,5,48
"51059450702",8,5,4
"51059450702",9,5,21
"51059450701",1,1,10
"51059450701",2,1,2
"51059450701",3,1,8
"51059450701",4,1,7
"51059450701",5,1,30
"51059450701",6,1,23
"51059450701",7,1,27
"51059450701",8,1,20
"51059450701",9,1,19
"51059450701",1,2,3
"51059450701",2,2,1
"51059450701",3,2,5
"51059450701",4,2,4
"51059450701",5,2,30
"51059450701",6,2,27
"51059450701",7,2,37
"51059450701",8,2,75
"51059450701",9,2,152
"51059450701",1,3,2
"51059450701",2,3,0
"51059450701",3,3,4
"51059450701",4,3,6
"51059450701",5,3,19
"51059450701",6,3,11
"51059450701",7,3,24
"51059450701",8,3,45
"51059450701",9,3,105
"51059450701",1,4,1
"51059450701",2,4,1
"51059450701",3,4,4
"51059450701",4,4,5
"51059450701",5,4,13
"51059450701",6,4,8
"51059450701",7,4,11
"51059450701",8,4,23
"51059450701",9,4,62
"51059450701",1,5,2
"51059450701",2,5,0
"51059450701",3,5,2
"51059450701",4,5,3
"51059450701",5,5,17
"51059450701",6,5,12
"51059450701",7,5,15
"51059450701",8,5,19
"51059450701",9,5,42
"51059450602",1,1,31
"51059450602",2,1,67
"51059450602",3,1,47
"51059450602",4,1,49
"51059450602",5,1,182
"51059450602",6,1,107
"51059450602",7,1,115
"51059450602",8,1,72
"51059450602",9,1,19
"51059450602",1,2,7
"51059450602",2,2,14
"51059450602",3,2,16
"51059450602",4,2,20
"51059450602",5,2,64
"51059450602",6,2,58
"51059450602",7,2,77
"51059450602",8,2,85
"51059450602",9,2,53
"51059450602",1,3,4
"51059450602",2,3,20
"51059450602",3,3,20
"51059450602",4,3,44
"51059450602",5,3,84
