puma,SERIAL,adult,infant,preschooler,schooler,teenager,toddler,hhincome,hh_num,per1,per2,per3,per4,per5,per6,per7,per8,per9,per10,per11,per12,per13,per14,per15,per16,per17,per18,per19,per20,marst1,marst2,marst3,marst4,marst5,marst6,marst7,marst8,marst9,marst10,marst11,marst12,marst13,marst14,marst15,marst16,marst17,marst18,marst19,marst20,HINSEMP,char,puma_text,STATEFP,COUNTYFP,fips,hh_size,no_children,hh_size_recode,hh_income_2021,hh_income_cat,index
59303,6459676,3,0,0,0,0,0,97374.35,80,63,63,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59303,51,59,51059,3,0,3,101921,"$100,000 to $149,999",33
59304,6279232,2,0,0,0,0,0,397489.8,26,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,416050,"$200,000 or more",42
59304,6279257,2,0,0,0,0,0,176212.2,11,73,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,184440,"$150,000 to $199,999",37
59304,6279283,2,0,0,0,0,0,390556.9,21,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,408794,"$200,000 or more",42
59304,6279348,3,0,0,0,0,0,134152.7,13,60,58,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,3,0,3,140417,"$100,000 to $149,999",33
59304,6279369,1,0,0,0,1,0,92439.22,14,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,1,2,96756,"$75,000 to $99,999",27
59304,6279385,2,0,0,2,0,0,137503.5,26,38,36,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,143924,"$100,000 to $149,999",32
59304,6279419,2,1,0,0,0,1,86662.1,16,34,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,2,4,90709,"$75,000 to $99,999",29
59304,6279514,2,0,0,0,2,0,242237.2,29,47,44,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,2,4,253548,"$200,000 or more",44
59304,6279550,2,0,0,1,1,0,188749.8,21,40,41,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,1,3,197563,"$150,000 to $199,999",38
59304,6279573,3,0,0,0,1,0,337981.1,16,49,56,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,4,1,4,353763,"$200,000 or more",44
59304,6279661,2,1,0,0,1,0,125948.2,16,43,43,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,4,2,4,131829,"$100,000 to $149,999",34
59304,6279688,2,0,0,0,0,0,515349.2,13,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,539413,"$200,000 or more",42
59304,6279794,1,0,0,0,0,0,189500.8,22,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,1,0,1,198349,"$150,000 to $199,999",36
59304,6279804,2,0,0,0,0,0,89897.2,11,55,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,94095,"$75,000 to $99,999",27
59304,6279925,3,0,0,0,0,0,491430.9,23,61,60,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,0,3,514378,"$200,000 or more",43
59304,6279971,2,0,0,0,0,0,182567.8,28,51,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,191093,"$150,000 to $199,999",37
59304,6280028,2,0,0,0,0,0,126526.7,17,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,132435,"$100,000 to $149,999",32
59304,6280231,4,0,0,0,1,0,218618.8,10,52,52,23,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,5,1,5,228827,"$200,000 or more",45
59304,6280413,2,1,0,0,0,0,194977.9,10,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,1,3,204082,"$200,000 or more",43
59304,6280494,1,0,0,0,0,0,40211.64,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,1,0,1,42089,"$35,000 to $49,999",16
59304,6280627,2,0,0,0,0,0,403266.9,23,69,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,2,0,2,422097,"$200,000 or more",42
59304,6280764,2,0,0,0,0,0,189500.8,19,66,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,198349,"$150,000 to $199,999",37
59304,6280796,2,0,1,1,0,0,207989,17,35,35,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,1,3,217701,"$200,000 or more",43
59304,6280866,2,0,1,2,0,1,161537.5,24,35,37,8,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,2,4,169080,"$150,000 to $199,999",39
59304,6280900,2,0,0,1,0,0,125948.2,13,39,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,131829,"$100,000 to $149,999",32
59304,6280937,2,0,1,1,0,0,144552.2,12,42,40,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,1,3,151302,"$150,000 to $199,999",38
59304,6280967,2,0,0,0,0,0,267149.6,14,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,279624,"$200,000 or more",42
59304,6281025,2,0,0,0,0,0,36513.78,22,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,38219,"$35,000 to $49,999",17
59304,6281052,2,0,0,0,2,0,279398,28,48,46,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,2,4,292444,"$200,000 or more",44
59304,6281092,2,0,0,1,0,0,150213.6,19,45,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,157228,"$150,000 to $199,999",37
59304,6281112,2,0,0,0,1,0,31429.74,12,40,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,3,1,3,32897,"$25,000 to $34,999",13
59304,6281119,2,0,0,0,1,0,262296.9,27,50,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,1,3,274545,"$200,000 or more",43
59304,6281250,2,0,0,0,0,0,180383.6,11,70,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,188807,"$150,000 to $199,999",37
59304,6281339,2,0,0,0,0,0,372068.6,17,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,389442,"$200,000 or more",42
59304,6281395,2,0,0,0,0,0,260100.9,14,59,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,272246,"$200,000 or more",42
59304,6281428,4,0,0,0,0,0,208913.5,13,51,51,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,4,0,4,218669,"$200,000 or more",44
59304,6281484,2,0,0,0,0,0,116704.6,73,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,122154,"$100,000 to $149,999",32
59304,6281597,2,0,0,0,0,0,198744.4,31,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,2,0,2,208025,"$200,000 or more",42
59304,6281705,2,0,0,0,0,0,91977.52,11,70,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,2,0,2,96272,"$75,000 to $99,999",27
59304,6281879,3,0,0,0,0,0,239187.4,14,60,59,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,0,3,250356,"$200,000 or more",43
59304,6281947,3,0,0,1,1,0,404307.1,17,46,48,16,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,1,4,423186,"$200,000 or more",44
59304,6281965,2,0,1,1,0,1,234565.1,22,40,38,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,2,4,245518,"$200,000 or more",44
59304,6282036,2,0,0,0,2,0,94749.85,10,49,59,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,2,4,99174,"$75,000 to $99,999",29
59304,6282045,2,0,0,0,0,0,183029.5,15,69,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,2,0,2,191576,"$150,000 to $199,999",37
59304,6282148,2,1,1,1,0,0,205677.3,18,34,34,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,2,4,215281,"$200,000 or more",44
59304,6282206,2,0,0,1,1,0,225898.9,16,46,44,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,1,3,236447,"$200,000 or more",43
59304,6282212,2,0,0,1,0,0,115548.8,17,49,47,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,2,0,2,120944,"$100,000 to $149,999",32
59304,6282298,2,0,0,0,0,0,327004.3,25,80,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,342274,"$200,000 or more",42
59304,6282305,2,0,0,1,0,0,9127.908,14,67,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,9554,"Less than $15,000",2
59304,6282308,3,0,0,0,0,0,254208.1,17,62,56,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,0,3,266078,"$200,000 or more",43
59304,6282417,5,0,0,0,0,0,191349.7,13,61,58,33,21,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,5,0,5,200285,"$200,000 or more",45
59304,6282558,2,0,0,0,0,0,184878.4,12,56,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,193511,"$150,000 to $199,999",37
59304,6282621,3,0,0,0,0,0,329927.7,21,58,66,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,0,3,345334,"$200,000 or more",43
59304,6282645,4,0,0,1,0,0,115548.8,16,37,35,8,68,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,0,4,120944,"$100,000 to $149,999",34
59304,6282840,4,0,0,0,0,0,214690.6,14,57,57,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,0,4,224716,"$200,000 or more",44
59304,6282875,2,0,0,0,0,1,127104.1,30,37,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,3,1,3,133039,"$100,000 to $149,999",33
59304,6282904,4,0,0,1,0,1,67365.06,49,45,36,6,2,55,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,5,1,5,70511,"$50,000 to $74,999",25
59304,6283167,3,1,1,0,0,0,592767.7,8,34,37,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,5,2,5,620447,"$200,000 or more",45
59304,6283242,2,0,0,1,0,0,78573.28,13,42,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,2,0,2,82242,"$75,000 to $99,999",27
59304,6283346,2,0,0,0,0,0,123683.6,12,70,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,129459,"$100,000 to $149,999",32
59304,6283451,3,0,0,0,1,0,53730.5,13,46,16,82,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,4,1,4,56239,"$50,000 to $74,999",24
59304,6283505,1,0,0,0,0,0,283095.8,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,1,0,1,296315,"$200,000 or more",41
59304,6283607,2,0,0,0,0,0,180487.5,13,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,2,0,2,188915,"$150,000 to $199,999",37
59304,6283679,2,0,0,0,0,0,85506.25,24,58,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,89499,"$75,000 to $99,999",27
59304,6283767,3,0,0,0,0,0,271540.5,21,57,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,0,3,284220,"$200,000 or more",43
59304,6283811,2,0,0,0,0,0,257674.6,24,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,269707,"$200,000 or more",42
59304,6283961,2,0,0,0,1,1,16985.34,17,54,41,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,4,2,4,17778,"$15,000 to $24,999",9
59304,6283963,2,0,0,3,1,0,277317.7,15,52,49,12,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,1,3,290267,"$200,000 or more",43
59304,6284055,2,0,0,2,1,0,99372.19,15,46,11,10,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,1,3,104012,"$100,000 to $149,999",33
59304,6284169,5,0,1,1,0,0,532681.6,23,71,74,38,35,5,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,6,1,5,557555,"$200,000 or more",45
59304,6284331,2,0,1,0,0,1,323537.8,25,44,41,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,2,4,338645,"$200,000 or more",44
59304,6284453,2,0,1,0,1,0,43678.13,27,55,39,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,2,4,45718,"$35,000 to $49,999",19
59304,6284598,1,0,0,0,1,0,282864.5,23,57,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,2,1,2,296073,"$200,000 or more",42
59304,6284622,1,0,0,0,0,0,57774.38,41,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,1,0,1,60472,"$50,000 to $74,999",21
59304,6284656,2,0,0,1,1,0,161768.9,24,48,50,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,1,3,169323,"$150,000 to $199,999",38
59304,6284716,1,0,0,0,0,0,147903,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,1,0,1,154809,"$150,000 to $199,999",36
59304,6284775,3,0,0,0,0,0,779495.1,22,64,61,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,3,0,3,815893,"$200,000 or more",43
59304,6285139,2,0,0,0,0,0,662559.1,10,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,693497,"$200,000 or more",42
59304,6285234,1,0,0,0,0,0,127104.1,24,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,1,0,1,133039,"$100,000 to $149,999",31
59304,6285252,2,0,0,0,0,0,84235.78,18,69,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,2,0,2,88169,"$75,000 to $99,999",27
59304,6285383,3,0,0,0,1,0,140970,17,55,51,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,1,4,147553,"$100,000 to $149,999",34
59304,6285618,2,0,0,0,0,0,170550.8,8,70,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,2,0,2,178515,"$150,000 to $199,999",37
59304,6285676,2,0,0,0,0,0,615877.2,13,62,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,644635,"$200,000 or more",42
59304,6285709,2,0,1,2,0,0,127104.1,22,42,39,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,3,1,3,133039,"$100,000 to $149,999",33
59304,6285721,2,0,0,0,0,0,161768.9,69,42,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,169323,"$150,000 to $199,999",37
59304,6286004,2,0,0,1,1,0,30042.51,24,53,46,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,1,3,31445,"$25,000 to $34,999",13
59304,6286100,2,0,0,0,0,0,277317.7,14,56,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,290267,"$200,000 or more",42
59304,6286530,2,0,0,0,0,0,138775.1,15,63,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,145255,"$100,000 to $149,999",32
59304,6286691,2,0,0,1,1,0,128953,16,40,40,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,3,1,3,134974,"$100,000 to $149,999",33
59304,6286721,5,0,0,0,0,0,255364,38,61,65,31,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,5,0,5,267288,"$200,000 or more",45
59304,6286854,2,0,0,0,0,0,41944.89,22,38,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59304,51,59,51059,2,0,2,43903,"$35,000 to $49,999",17
59304,6286970,2,0,0,2,0,0,164542.3,13,35,39,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,0,2,172226,"$150,000 to $199,999",37
59304,6287061,2,0,1,1,0,1,46220.15,13,30,34,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,2,4,48378,"$35,000 to $49,999",19
59304,6287086,2,0,0,0,2,0,152987,10,43,45,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,4,2,4,160131,"$150,000 to $199,999",39
59304,6287312,1,0,0,0,0,0,78573.28,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,1,0,1,82242,"$75,000 to $99,999",26
59304,6287322,1,0,0,0,1,0,173324.2,18,49,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59304,51,59,51059,2,1,2,181418,"$150,000 to $199,999",37
