"puma","serialno","hh_wt","hh_comb","no_adult","no_teenager","no_schooler","no_preschooler","no_toddler","no_infant","index","hh_size_recode","hh_income_cat","hh_income","food_cost_month","childcare_cost_month"
59301,"2019HU1029214",17,01:10:00,1,0,0,0,0,0,16,1,"$35,000 to $49,999",45600,414.536734364608,0
59301,"2019HU1031191",14,03:30:00,3,0,0,0,0,0,33,3,"$100,000 to $149,999",115000,1088.1589277071,0
59301,"2019HU1031374",14,04:40:00,4,0,0,0,0,0,44,4,"$200,000 or more",458000,1381.78911454869,0
59301,"2019HU1032322",40,01:10:00,1,0,0,0,0,0,6,1,"$15,000 to $24,999",15000,414.536734364608,0
59301,"2019HU1033654",31,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",5000,414.536734364608,0
59301,"2019HU1034541",21,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",180000,414.536734364608,0
59301,"2019HU1041007",14,04:40:00,4,0,0,0,0,0,44,4,"$200,000 or more",1356200,1381.78911454869,0
59301,"2019HU1042976",23,NA,2,0,0,1,1,0,4,4,"Less than $15,000",0,1104.85355759724,1960.16
59301,"2019HU1043099",20,01:10:00,1,0,0,0,0,0,6,1,"$15,000 to $24,999",23400,414.536734364608,0
59301,"2019HU1044093",25,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",293900,759.984013001781,0
59301,"2019HU1044456",7,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",340000,759.984013001781,0
59301,"2019HU1048308",6,04:31:00,3,1,0,0,0,0,44,4,"$200,000 or more",236650,1379.43422035693,0
59301,"2019HU1050717",32,02:10:10,1,0,0,0,1,0,32,2,"$100,000 to $149,999",104000,604.630073241646,980.08
59301,"2019HU1052746",20,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",120000,414.536734364608,0
59301,"2019HU1053505",5,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",85000,759.984013001781,0
59301,"2019HU1056244",63,04:20:20,2,0,0,0,2,0,19,4,"$35,000 to $49,999",48300,1099.3274058939,1960.16
59301,"2019HU1058969",39,04:31:00,3,1,0,0,0,0,39,4,"$150,000 to $199,999",153000,1379.43422035693,0
59301,"2019HU1059673",14,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",1300,414.536734364608,0
59301,"2019HU1061677",5,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",403000,759.984013001781,0
59301,"2019HU1063787",5,NA,1,0,1,0,0,0,32,2,"$100,000 to $149,999",130000,717.294491093483,891
59301,"2019HU1068514",16,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",110000,759.984013001781,0
59301,"2019HU1069030",71,NA,3,0,1,0,0,0,19,4,"$35,000 to $49,999",37100,1342.98045826842,891
59301,"2019HU1070483",12,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",177500,759.984013001781,0
59301,"2019HU1076869",5,02:20:00,2,0,0,0,0,0,12,2,"$25,000 to $34,999",32000,759.984013001781,0
59301,"2019HU1079360",15,02:20:00,2,0,0,0,0,0,17,2,"$35,000 to $49,999",42000,759.984013001781,0
59301,"2019HU1082150",8,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",194800,414.536734364608,0
59301,"2019HU1082307",20,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",138400,759.984013001781,0
59301,"2019HU1085157",22,NA,1,1,3,0,1,0,5,5,"Less than $15,000",13000,1722.03835673991,3653.08
59301,"2019HU1089825",19,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",117000,414.536734364608,0
59301,"2019HU1091967",24,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",140000,414.536734364608,0
59301,"2019HU1097881",34,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",9200,414.536734364608,0
59301,"2019HU1100198",10,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",166500,759.984013001781,0
59301,"2019HU1103066",13,NA,2,0,2,0,0,0,39,4,"$150,000 to $199,999",175500,1304.17180198815,1782
59301,"2019HU1105433",18,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",187000,759.984013001781,0
59301,"2019HU1106092",6,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",72400,414.536734364608,0
59301,"2019HU1106107",9,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",235400,759.984013001781,0
59301,"2019HU1106204",6,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",96400,759.984013001781,0
59301,"2019HU1110497",17,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",279600,414.536734364608,0
59301,"2019HU1111826",6,03:20:10,2,0,0,0,1,0,38,3,"$150,000 to $199,999",179000,939.866530663331,980.08
59301,"2019HU1115194",19,NA,2,1,0,1,0,0,19,4,"$35,000 to $49,999",48000,1243.72951773287,980.08
59301,"2019HU1117783",21,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",242000,759.984013001781,0
59301,"2019HU1118070",47,NA,3,0,1,0,1,0,25,5,"$50,000 to $74,999",63000,1469.83703844929,1871.08
59301,"2019HU1122081",9,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",96000,759.984013001781,0
59301,"2019HU1122190",8,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",119000,759.984013001781,0
59301,"2019HU1123406",9,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",230000,414.536734364608,0
59301,"2019HU1125063",18,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",130000,759.984013001781,0
59301,"2019HU1125450",13,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",169300,759.984013001781,0
59301,"2019HU1126627",6,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",118100,759.984013001781,0
59301,"2019HU1128086",12,01:10:00,1,0,0,0,0,0,6,1,"$15,000 to $24,999",21000,414.536734364608,0
59301,"2019HU1128578",12,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",76000,414.536734364608,0
59301,"2019HU1128977",29,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",14400,414.536734364608,0
59301,"2019HU1135996",26,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",90000,759.984013001781,0
59301,"2019HU1136249",44,NA,2,0,1,0,0,0,33,3,"$100,000 to $149,999",121600,1047.40983861281,891
59301,"2019HU1136596",11,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",288000,759.984013001781,0
59301,"2019HU1137865",22,NA,2,0,1,0,0,0,33,3,"$100,000 to $149,999",131150,1047.40983861281,891
59301,"2019HU1138078",49,NA,1,1,1,0,0,0,18,3,"$35,000 to $49,999",40000,1044.93719971146,891
59301,"2019HU1141888",8,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",139800,759.984013001781,0
59301,"2019HU1142907",14,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",2e+05,414.536734364608,0
59301,"2019HU1145427",18,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",92000,414.536734364608,0
59301,"2019HU1146498",14,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",140200,414.536734364608,0
59301,"2019HU1150678",29,04:40:00,4,0,0,0,0,0,34,4,"$100,000 to $149,999",129500,1381.78911454869,0
59301,"2019HU1152637",37,01:10:00,1,0,0,0,0,0,11,1,"$25,000 to $34,999",26100,414.536734364608,0
59301,"2019HU1153210",7,NA,2,0,2,0,1,0,45,5,"$200,000 or more",328000,1432.96881498303,2762.08
59301,"2019HU1154012",28,NA,2,0,1,0,0,0,43,3,"$200,000 or more",205000,1047.40983861281,891
59301,"2019HU1159861",18,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",73210,414.536734364608,0
59301,"2019HU1160510",20,03:20:10,2,0,0,0,1,0,23,3,"$50,000 to $74,999",61000,939.866530663331,980.08
59301,"2019HU1162771",15,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",74400,414.536734364608,0
59301,"2019HU1162778",15,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",291200,759.984013001781,0
59301,"2019HU1164891",10,NA,2,1,1,0,0,0,44,4,"$200,000 or more",245800,1340.62556407666,891
59301,"2019HU1173430",23,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",53000,414.536734364608,0
59301,"2019HU1174892",18,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",96000,414.536734364608,0
59301,"2019HU1175794",50,NA,3,1,1,0,0,0,25,5,"$50,000 to $74,999",66200,1601.76920057814,891
59301,"2019HU1175875",18,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",13900,414.536734364608,0
59301,"2019HU1181445",14,02:20:00,2,0,0,0,0,0,7,2,"$15,000 to $24,999",22800,759.984013001781,0
59301,"2019HU1185405",16,NA,2,0,3,0,0,0,35,5,"$100,000 to $149,999",1e+05,1530.2699031278,2673
59301,"2019HU1188154",39,NA,2,1,1,0,0,0,39,4,"$150,000 to $199,999",151400,1340.62556407666,891
59301,"2019HU1189653",18,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",114100,414.536734364608,0
59301,"2019HU1190074",22,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",144900,759.984013001781,0
59301,"2019HU1191983",16,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",230000,759.984013001781,0
59301,"2019HU1192667",5,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",56000,414.536734364608,0
59301,"2019HU1194688",9,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",76750,759.984013001781,0
59301,"2019HU1197469",24,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",172330,759.984013001781,0
59301,"2019HU1200913",17,03:21:00,2,1,0,0,0,0,13,3,"$25,000 to $34,999",25000,1085.68628880574,0
59301,"2019HU1201177",15,03:20:10,2,0,0,0,1,0,33,3,"$100,000 to $149,999",108000,939.866530663331,980.08
59301,"2019HU1201434",8,NA,2,1,2,0,0,0,30,5,"$75,000 to $99,999",85000,1564.90097711188,1782
59301,"2019HU1207907",17,04:31:00,3,1,0,0,0,0,24,4,"$50,000 to $74,999",61500,1379.43422035693,0
59301,"2019HU1209378",15,NA,3,0,1,0,0,0,34,4,"$100,000 to $149,999",131000,1342.98045826842,891
59301,"2019HU1221318",16,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",140000,414.536734364608,0
59301,"2019HU1223125",19,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",272300,759.984013001781,0
59301,"2019HU1228406",19,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",98000,414.536734364608,0
59301,"2019HU1228533",8,NA,2,1,1,0,0,0,39,4,"$150,000 to $199,999",155000,1340.62556407666,891
59301,"2019HU1230540",6,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",296000,759.984013001781,0
59301,"2019HU1234990",13,NA,1,0,1,0,0,0,7,2,"$15,000 to $24,999",22000,717.294491093483,891
59301,"2019HU1237290",8,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",126500,414.536734364608,0
59301,"2019HU1237328",7,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",68600,414.536734364608,0
59301,"2019HU1237690",17,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",225000,414.536734364608,0
59301,"2019HU1238682",19,03:30:00,3,0,0,0,0,0,23,3,"$50,000 to $74,999",58300,1088.1589277071,0
59301,"2019HU1239295",7,NA,2,0,2,0,0,0,34,4,"$100,000 to $149,999",142000,1304.17180198815,1782
59301,"2019HU1240345",49,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",64000,414.536734364608,0
59301,"2019HU1245181",7,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",165000,759.984013001781,0
59301,"2019HU1245539",23,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",128200,414.536734364608,0
59301,"2019HU1245734",18,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",51900,414.536734364608,0
59301,"2019HU1246071",14,03:30:00,3,0,0,0,0,0,33,3,"$100,000 to $149,999",118300,1088.1589277071,0
59301,"2019HU1246964",27,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",186000,759.984013001781,0
59301,"2019HU1247161",9,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",270000,759.984013001781,0
59301,"2019HU1249197",20,03:30:00,3,0,0,0,0,0,33,3,"$100,000 to $149,999",120170,1088.1589277071,0
59301,"2019HU1252684",41,04:21:10,2,1,0,0,1,0,19,4,"$35,000 to $49,999",38600,1238.20336602953,980.08
59301,"2019HU1253712",12,03:30:00,3,0,0,0,0,0,38,3,"$150,000 to $199,999",192000,1088.1589277071,0
59301,"2019HU1259742",18,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",165000,759.984013001781,0
59301,"2019HU1261209",16,04:40:00,4,0,0,0,0,0,44,4,"$200,000 or more",225900,1381.78911454869,0
59301,"2019HU1263779",7,NA,2,0,2,0,0,0,44,4,"$200,000 or more",258400,1304.17180198815,1782
59301,"2019HU1277368",11,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",144000,414.536734364608,0
59301,"2019HU1278596",16,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",92370,759.984013001781,0
59301,"2019HU1278991",27,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",145000,414.536734364608,0
59301,"2019HU1282086",11,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",594950,1085.68628880574,0
59301,"2019HU1282593",7,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",74000,759.984013001781,0
59301,"2019HU1283689",20,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",92500,414.536734364608,0
59301,"2019HU1285211",15,04:22:00,2,2,0,0,0,0,39,4,"$150,000 to $199,999",163700,1377.07932616517,0
59301,"2019HU1286887",6,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",58500,759.984013001781,0
59301,"2019HU1287546",16,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",87600,414.536734364608,0
59301,"2019HU1287755",12,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",326000,1085.68628880574,0
59301,"2019HU1288055",26,02:20:00,2,0,0,0,0,0,12,2,"$25,000 to $34,999",27000,759.984013001781,0
59301,"2019HU1292155",11,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",156000,759.984013001781,0
59301,"2019HU1292335",52,04:31:00,3,1,0,0,0,0,29,4,"$75,000 to $99,999",81000,1379.43422035693,0
59301,"2019HU1300691",9,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",13200,414.536734364608,0
59301,"2019HU1303158",7,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",309000,1088.1589277071,0
59301,"2019HU1303588",8,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",116200,759.984013001781,0
59301,"2019HU1304157",25,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",78000,414.536734364608,0
59301,"2019HU1311527",7,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",240600,759.984013001781,0
59301,"2019HU1312737",7,04:22:00,2,2,0,0,0,0,39,4,"$150,000 to $199,999",174000,1377.07932616517,0
59301,"2019HU1313679",17,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",9500,414.536734364608,0
59301,"2019HU1315466",27,03:30:00,3,0,0,0,0,0,33,3,"$100,000 to $149,999",147900,1088.1589277071,0
59301,"2019HU1320639",11,NA,2,3,1,0,1,0,25,5,"$50,000 to $74,999",69700,2119.47541941339,1871.08
59301,"2019HU1327892",15,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",189000,759.984013001781,0
59301,"2019HU1328111",10,04:40:00,4,0,0,0,0,0,39,4,"$150,000 to $199,999",188000,1381.78911454869,0
59301,"2019HU1328315",29,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",114900,414.536734364608,0
59301,"2019HU1330515",11,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",240500,759.984013001781,0
59301,"2019HU1339490",8,01:10:00,1,0,0,0,0,0,11,1,"$25,000 to $34,999",32400,414.536734364608,0
59301,"2019HU1341811",7,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",544100,759.984013001781,0
59301,"2019HU1343270",17,NA,1,0,1,0,0,0,27,2,"$75,000 to $99,999",82200,717.294491093483,891
59301,"2019HU1344257",28,04:40:00,4,0,0,0,0,0,24,4,"$50,000 to $74,999",71500,1381.78911454869,0
59301,"2019HU1346691",27,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",109000,759.984013001781,0
59301,"2019HU1347150",19,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",55300,414.536734364608,0
59301,"2019HU1353152",26,NA,2,0,2,0,0,0,34,4,"$100,000 to $149,999",115000,1304.17180198815,1782
59301,"2019HU1353450",6,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",195900,759.984013001781,0
59301,"2019HU1354384",6,03:20:10,2,0,0,0,1,0,33,3,"$100,000 to $149,999",113600,939.866530663331,980.08
59301,"2019HU1357304",17,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",116900,759.984013001781,0
59301,"2019HU1358749",16,02:20:00,2,0,0,0,0,0,7,2,"$15,000 to $24,999",24600,759.984013001781,0
59301,"2019HU1360293",7,04:40:00,4,0,0,0,0,0,39,4,"$150,000 to $199,999",183000,1381.78911454869,0
59301,"2019HU1362339",6,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",120600,759.984013001781,0
59301,"2019HU1363177",16,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",125000,414.536734364608,0
59301,"2019HU1363858",15,NA,2,1,0,1,0,0,44,4,"$200,000 or more",209000,1243.72951773287,980.08
59301,"2019HU1366309",8,01:10:00,1,0,0,0,0,0,16,1,"$35,000 to $49,999",40000,414.536734364608,0
59301,"2019HU1367974",30,NA,1,0,1,1,0,0,23,3,"$50,000 to $74,999",62000,904.919900857552,1871.08
59301,"2019HU1368340",19,02:10:10,1,0,0,0,1,0,22,2,"$50,000 to $74,999",73000,604.630073241646,980.08
59301,"2019HU1373170",14,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",212400,414.536734364608,0
59301,"2019HU1375747",15,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",174000,759.984013001781,0
59301,"2019HU1378618",7,03:20:01,2,0,0,0,0,1,28,3,"$75,000 to $99,999",84000,927.99786393684,1113.76
59301,"2019HU1379624",14,03:30:00,3,0,0,0,0,0,33,3,"$100,000 to $149,999",116330,1088.1589277071,0
59301,"2019HU1381110",5,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",147700,759.984013001781,0
59301,"2019HU1384495",10,05:32:00,3,2,0,0,0,0,35,5,"$100,000 to $149,999",102000,1636.40027456222,0
59301,"2019HU1385492",9,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",269000,1088.1589277071,0
59301,"2019HU1386137",18,NA,4,0,1,1,0,0,25,5,"$50,000 to $74,999",54400,1803.26179727278,1871.08
59301,"2019HU1392398",7,04:40:00,4,0,0,0,0,0,39,4,"$150,000 to $199,999",172700,1381.78911454869,0
59301,"2019HU1393970",20,04:31:00,3,1,0,0,0,0,29,4,"$75,000 to $99,999",95500,1379.43422035693,0
59301,"2019HU1397546",12,03:30:00,3,0,0,0,0,0,33,3,"$100,000 to $149,999",125400,1088.1589277071,0
59301,"2019HU1398675",10,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",92000,759.984013001781,0
59301,"2019HU1405371",14,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",139100,759.984013001781,0
59301,"2019HU1411509",19,01:10:00,1,0,0,0,0,0,16,1,"$35,000 to $49,999",41600,414.536734364608,0
59301,"2020GQ0000676",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0008615",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0012463",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0016788",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0018830",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0020477",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0028573",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0042323",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0042906",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0051345",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0056498",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0079683",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0082181",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0089264",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0092310",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0094276",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0099535",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0107020",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0122090",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0131935",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0137014",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0143694",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0150550",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0157258",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0162797",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0181561",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020GQ0185379",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59301,"2020HU0006426",27,02:11:00,1,1,0,0,0,0,22,2,"$50,000 to $74,999",58000,757.393629390841,0
59301,"2020HU0010326",18,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",8900,414.536734364608,0
59301,"2020HU0011325",5,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",276020,759.984013001781,0
59301,"2020HU0016327",22,02:20:00,2,0,0,0,0,0,17,2,"$35,000 to $49,999",41600,759.984013001781,0
59301,"2020HU0019401",38,03:20:10,2,0,0,0,1,0,38,3,"$150,000 to $199,999",158000,939.866530663331,980.08
59301,"2020HU0022555",20,01:10:00,1,0,0,0,0,0,11,1,"$25,000 to $34,999",31000,414.536734364608,0
59301,"2020HU0022639",54,03:20:10,2,0,0,0,1,0,33,3,"$100,000 to $149,999",126200,939.866530663331,980.08
59301,"2020HU0025256",53,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",89000,759.984013001781,0
59301,"2020HU0027763",19,NA,4,0,0,1,2,0,35,5,"$100,000 to $149,999",102000,1899.9663122223,2940.24
59301,"2020HU0029712",21,01:10:00,1,0,0,0,0,0,6,1,"$15,000 to $24,999",17400,414.536734364608,0
59301,"2020HU0030046",31,03:30:00,3,0,0,0,0,0,18,3,"$35,000 to $49,999",37500,1088.1589277071,0
59301,"2020HU0035185",7,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",240000,759.984013001781,0
59301,"2020HU0037362",40,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",140000,759.984013001781,0
59301,"2020HU0037668",49,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",189000,759.984013001781,0
59301,"2020HU0039645",8,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",97800,759.984013001781,0
59301,"2020HU0046925",4,03:21:00,2,1,0,0,0,0,38,3,"$150,000 to $199,999",189300,1085.68628880574,0
59301,"2020HU0051063",21,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",112000,759.984013001781,0
59301,"2020HU0051264",5,03:21:00,2,1,0,0,0,0,33,3,"$100,000 to $149,999",110600,1085.68628880574,0
59301,"2020HU0052726",8,04:40:00,4,0,0,0,0,0,44,4,"$200,000 or more",224070,1381.78911454869,0
59301,"2020HU0053484",26,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",79100,759.984013001781,0
59301,"2020HU0054351",17,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",78500,759.984013001781,0
59301,"2020HU0057388",6,NA,2,0,2,0,0,0,19,4,"$35,000 to $49,999",46700,1304.17180198815,1782
59301,"2020HU0057560",12,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",55000,414.536734364608,0
59301,"2020HU0058013",22,NA,2,0,1,0,0,0,43,3,"$200,000 or more",218000,1047.40983861281,891
59301,"2020HU0058201",108,03:20:10,2,0,0,0,1,0,38,3,"$150,000 to $199,999",175000,939.866530663331,980.08
59301,"2020HU0059330",8,NA,2,0,0,1,1,0,34,4,"$100,000 to $149,999",103800,1104.85355759724,1960.16
59301,"2020HU0062214",3,NA,2,0,2,0,0,0,44,4,"$200,000 or more",202000,1304.17180198815,1782
59301,"2020HU0063481",7,NA,2,0,1,0,1,1,30,5,"$75,000 to $99,999",78000,1324.92940932382,2984.84
59301,"2020HU0064092",8,01:10:00,1,0,0,0,0,0,11,1,"$25,000 to $34,999",27800,414.536734364608,0
59301,"2020HU0065153",5,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",176000,759.984013001781,0
59301,"2020HU0071078",53,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",70000,414.536734364608,0
59301,"2020HU0073928",12,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",136300,414.536734364608,0
59301,"2020HU0074241",39,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",146100,759.984013001781,0
59301,"2020HU0074267",37,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",101000,414.536734364608,0
59301,"2020HU0078791",2,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",170100,414.536734364608,0
59301,"2020HU0078881",50,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",78500,759.984013001781,0
59301,"2020HU0081596",18,01:10:00,1,0,0,0,0,0,6,1,"$15,000 to $24,999",24000,414.536734364608,0
59301,"2020HU0082736",12,02:20:00,2,0,0,0,0,0,17,2,"$35,000 to $49,999",36300,759.984013001781,0
